Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:03:46,27.5,0.0,5.5,65.5,1.5,1,24422,6567,30.71,9.33,30.71,12.55,3.39
01:03:47,26.3,0.0,5.2,68.2,0.2,2,23249,6007,26.62,7.28,26.62,10.66,3.37
01:03:48,27.2,0.0,5.1,67.7,0.1,2,23298,6037,25.37,6.33,25.37,10.49,3.32
01:03:49,25.2,0.0,5.5,69.1,0.2,2,22816,5935,27.82,8.45,27.82,10.61,3.33
01:03:50,23.6,0.0,4.9,71.0,0.5,1,22282,5882,26.67,7.59,26.67,10.41,3.20
01:03:51,27.3,0.0,5.2,67.1,0.4,4,22878,5987,27.82,7.48,27.82,11.69,3.33
01:03:52,27.8,0.0,6.0,64.9,1.3,1,24535,6002,28.60,7.57,28.60,12.21,3.40
01:03:53,25.0,0.0,6.0,68.7,0.3,3,22353,5708,24.70,5.85,24.70,10.33,3.28
01:03:54,24.6,0.0,5.2,69.4,0.9,5,22525,6155,26.76,6.98,26.76,11.03,3.08
01:03:55,23.6,0.0,4.4,71.5,0.5,4,22216,5606,25.79,6.86,25.79,10.29,3.15
01:03:56,27.1,0.0,5.7,67.2,0.0,2,22594,5879,26.04,6.65,26.04,10.68,3.39
01:03:57,26.6,0.0,4.6,68.8,0.0,2,22170,5706,24.11,5.19,24.11,10.41,3.24
01:03:58,25.1,0.0,4.9,68.5,1.4,2,22730,5806,32.01,11.90,32.01,11.23,3.34
01:03:59,25.0,0.0,4.8,69.4,0.7,2,21275,5502,28.44,9.03,28.44,10.61,3.31
01:04:00,23.7,0.0,5.2,70.9,0.1,3,21191,5449,24.33,6.32,24.33,9.52,3.30
01:04:01,23.2,0.0,5.3,71.3,0.1,4,20533,5350,23.70,5.96,23.70,9.40,3.21
01:04:02,22.4,0.0,4.3,72.3,1.0,2,19978,5161,25.07,7.10,25.07,9.34,3.06
01:04:03,21.3,0.0,5.0,73.2,0.5,4,20505,5272,24.91,7.47,24.91,8.89,3.15
01:04:04,25.8,0.0,5.9,68.1,0.1,2,20592,5462,25.45,6.85,25.45,10.12,3.34
01:04:05,26.8,0.0,5.1,68.1,0.0,1,20464,5235,24.09,5.83,24.09,9.84,3.26
01:04:06,27.1,0.0,5.1,67.0,0.9,1,21251,5500,30.43,10.81,30.43,10.94,3.32
01:04:07,24.4,0.0,5.3,69.3,1.0,3,21323,5462,28.27,9.10,28.27,10.43,3.31
01:04:08,24.8,0.0,3.9,71.2,0.1,3,21031,5558,24.84,7.04,24.84,9.30,3.32
01:04:09,23.5,0.0,4.8,71.5,0.1,3,20705,5248,24.24,6.58,24.24,9.19,3.25
01:04:10,21.5,0.0,4.9,73.2,0.4,4,19881,5086,22.67,5.30,22.67,8.93,3.07
01:04:11,22.0,0.0,4.3,72.9,0.9,3,20062,5229,23.80,6.98,23.80,8.31,3.06
01:04:12,25.0,0.0,4.5,70.0,0.5,2,20644,5387,25.82,7.59,25.82,9.64,3.27
01:04:13,26.9,0.0,5.6,65.4,2.1,2,20672,5369,27.04,6.58,27.04,11.71,3.38
01:04:14,26.4,0.0,5.3,68.1,0.1,1,20457,5235,26.30,7.21,26.30,10.57,3.27
01:04:15,24.9,0.0,4.7,69.3,1.1,1,21030,5455,30.91,11.59,30.91,10.42,3.32
01:04:16,23.0,0.0,4.3,72.2,0.5,2,21047,5426,27.81,9.11,27.81,9.92,3.28
01:04:17,26.2,0.0,4.4,69.2,0.2,3,20882,5331,23.95,6.32,23.95,9.20,3.29
01:04:18,22.2,0.0,5.1,70.1,2.6,3,20239,5284,24.32,5.36,24.32,10.40,3.19
01:04:19,20.0,0.0,5.2,73.4,1.4,2,19815,5138,24.88,7.17,24.88,9.15,3.08
01:04:20,24.8,0.0,5.2,69.4,0.6,2,21755,5518,30.58,10.71,30.58,10.95,3.34
01:04:21,24.4,0.0,5.8,69.6,0.2,2,21776,5407,26.92,8.22,26.92,10.04,3.33
01:04:22,28.8,0.0,4.8,66.2,0.1,2,21573,5540,27.02,6.87,27.02,11.56,3.35
01:04:23,23.7,0.0,4.8,70.9,0.6,2,20910,5537,26.51,7.22,26.51,10.66,3.29
01:04:24,25.1,0.0,4.7,69.9,0.2,2,21336,5438,26.38,7.26,26.38,10.45,3.31
01:04:25,28.5,0.0,5.0,66.6,0.0,2,21385,5442,26.35,6.91,26.35,10.79,3.38
01:04:26,26.9,0.0,5.5,67.7,0.0,6,20837,5299,25.31,6.08,25.31,10.75,3.33
01:04:27,24.9,0.0,5.6,68.6,0.9,3,21374,5362,30.44,10.36,30.44,11.32,3.36
01:04:28,24.8,0.0,4.8,69.7,0.8,3,21749,5614,29.67,9.81,29.67,11.04,3.34
01:04:29,25.4,0.0,4.2,70.1,0.2,2,21584,5315,25.76,7.21,25.76,10.00,3.33
01:04:30,25.7,0.0,4.5,69.9,0.0,1,20772,5140,23.92,5.77,23.92,9.76,3.22
01:04:31,23.2,0.0,4.8,71.5,0.5,2,20168,5269,23.70,5.43,23.70,9.85,3.07
01:04:32,25.5,0.0,5.1,69.2,0.2,5,21212,5339,26.95,7.12,26.95,11.27,3.26
01:04:33,26.1,0.0,4.8,68.4,0.6,3,21188,5248,29.83,9.31,29.83,11.71,3.33
01:04:34,26.0,0.0,5.1,68.1,0.9,3,21374,5381,31.70,11.12,31.70,11.67,3.33
01:04:35,23.9,0.0,4.9,70.7,0.5,5,21904,5450,28.38,9.17,28.38,10.50,3.31
01:04:36,25.5,0.0,5.3,69.2,0.0,1,21358,5413,25.51,6.92,25.51,10.00,3.31
01:04:37,20.7,0.0,4.9,74.2,0.1,1,20220,5067,22.75,5.56,22.75,8.89,3.12
01:04:38,21.2,0.0,5.1,73.0,0.7,2,20045,5150,24.07,6.07,24.07,9.48,3.06
01:04:39,24.9,0.0,5.1,70.0,0.0,2,20846,5222,25.16,6.93,25.16,9.64,3.31
01:04:40,26.2,0.0,6.6,67.2,0.0,3,21501,5361,25.49,6.52,25.49,10.48,3.39
01:04:41,27.1,0.0,4.6,68.3,0.0,3,20780,5165,23.39,5.43,23.39,9.62,3.25
01:04:42,25.8,0.0,5.6,67.6,1.0,5,21797,5275,30.76,10.88,30.76,11.11,3.31
01:04:43,23.8,0.0,4.5,69.3,2.3,3,21787,5445,29.40,9.38,29.40,11.13,3.31
01:04:44,24.4,0.0,5.1,70.2,0.2,2,21424,5458,26.90,8.01,26.90,10.21,3.30
01:04:45,23.6,0.0,4.2,72.2,0.0,2,20413,5024,23.89,6.22,23.89,9.18,3.16
