Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
00:51:21,19.3,0.0,4.6,75.1,1.0,2,19310,5238,23.39,6.45,23.39,8.54,3.29
00:51:22,20.2,0.0,4.2,75.5,0.1,3,20659,5638,22.60,5.53,22.60,8.82,3.21
00:51:23,19.0,0.0,4.4,75.4,1.2,2,19855,5399,29.86,11.16,29.86,9.97,3.20
00:51:24,17.1,0.0,4.5,77.8,0.6,6,20146,5463,26.58,9.78,26.58,8.15,3.22
00:51:25,17.9,0.0,3.7,78.0,0.4,3,19527,5397,24.88,7.96,24.88,8.41,3.19
00:51:26,17.6,0.0,3.5,78.6,0.3,1,18427,5162,21.37,5.67,21.37,7.48,3.09
00:51:27,16.7,0.0,3.5,78.5,1.4,1,18509,5243,22.30,6.20,22.30,7.72,3.01
00:51:28,18.9,0.0,3.9,75.0,2.2,2,19284,5442,26.82,8.94,26.82,9.16,3.17
00:51:29,17.2,0.0,3.8,78.9,0.1,1,18785,5154,22.95,6.94,22.95,7.57,3.19
00:51:30,19.7,0.0,5.6,74.7,0.0,2,21189,5325,23.69,7.19,23.69,8.16,3.23
00:51:31,18.7,0.0,4.6,76.6,0.1,3,18761,5088,22.89,6.75,22.89,7.80,3.15
00:51:32,17.0,0.0,4.1,77.7,1.2,4,19452,5309,27.58,10.73,27.58,8.26,3.18
00:51:33,17.2,0.0,3.8,78.0,1.0,2,19830,5500,26.45,9.22,26.45,8.57,3.21
00:51:34,16.5,0.0,3.5,79.8,0.3,1,19103,5247,24.24,8.25,24.24,7.43,3.15
00:51:35,18.3,0.0,4.4,77.2,0.1,1,19086,5376,21.84,5.93,21.84,7.63,3.11
00:51:36,16.4,0.0,3.9,79.1,0.5,4,18023,5137,22.10,6.30,22.10,7.37,2.96
00:51:37,16.5,0.0,4.0,78.9,0.6,1,18699,5380,24.44,7.78,24.44,8.17,3.09
00:51:38,18.6,0.0,3.1,77.8,0.5,3,19399,5331,22.70,6.35,22.70,7.95,3.24
00:51:39,18.7,0.0,4.2,77.1,0.0,1,19659,5396,21.65,5.54,21.65,7.85,3.22
00:51:40,18.3,0.0,3.8,77.0,0.9,3,19470,5326,27.84,10.51,27.84,8.58,3.21
00:51:41,19.8,0.0,4.6,75.0,0.6,2,20920,5575,28.33,10.07,28.33,9.53,3.23
00:51:42,17.0,0.0,4.0,78.6,0.4,1,19346,5262,24.40,8.01,24.40,7.83,3.17
00:51:43,18.9,0.0,4.3,76.5,0.3,1,19993,5512,24.14,6.99,24.14,8.70,3.24
00:51:44,16.0,0.0,2.8,80.6,0.5,2,17926,5059,19.31,4.40,19.31,6.87,3.00
00:51:45,15.7,0.0,3.4,80.2,0.8,1,19124,5285,24.82,8.30,24.82,7.90,3.08
00:51:46,18.2,0.0,3.4,78.2,0.3,1,19097,5294,23.30,6.77,23.30,8.16,3.20
00:51:47,19.7,0.0,4.0,76.3,0.0,1,19741,5360,22.14,5.65,22.14,8.17,3.28
00:51:48,18.1,0.0,3.5,76.6,1.8,3,19063,5210,22.73,5.92,22.73,8.44,3.21
00:51:49,17.6,0.0,3.3,76.1,2.9,4,18879,5215,25.58,7.86,25.58,9.14,3.17
00:51:50,16.3,0.0,3.8,78.8,1.2,1,19515,5282,27.17,10.23,27.17,8.23,3.19
00:51:51,17.3,0.0,3.6,78.7,0.4,2,19336,5275,25.32,8.75,25.32,7.93,3.19
00:51:52,18.7,0.0,3.6,77.5,0.3,4,19114,5201,24.14,7.93,24.14,7.75,3.18
00:51:53,18.2,0.0,4.2,77.6,0.0,1,18950,5217,21.63,5.59,21.63,7.88,3.21
00:51:54,15.8,0.0,3.8,78.1,2.3,1,18682,5158,26.45,8.99,26.45,8.75,3.08
00:51:55,16.3,0.0,4.8,78.6,0.4,1,18996,5168,24.99,8.51,24.99,7.86,3.17
00:51:56,19.2,0.0,4.0,76.8,0.0,3,18623,5251,21.63,5.95,21.63,7.41,3.27
00:51:57,19.1,0.0,4.0,76.9,0.0,1,18959,5219,21.73,5.60,21.73,7.87,3.27
00:51:58,18.4,0.0,3.9,77.1,0.5,3,18390,5059,23.27,7.29,23.27,7.63,3.18
00:51:59,17.2,0.0,3.5,77.9,1.4,1,19363,5359,27.51,10.66,27.51,8.13,3.21
00:52:00,15.9,0.0,4.8,78.7,0.5,3,19213,5275,25.06,8.61,25.06,7.77,3.19
00:52:01,18.5,0.0,3.9,77.3,0.3,1,19241,5309,23.97,7.08,23.97,8.44,3.19
00:52:02,17.6,0.0,3.2,79.1,0.1,1,18408,5101,20.60,5.40,20.60,6.99,3.10
00:52:03,16.1,0.0,3.3,79.8,0.8,2,18043,5049,22.09,6.12,22.09,7.57,2.96
00:52:04,19.0,0.0,4.2,75.8,1.0,4,19377,5313,26.35,9.21,26.35,8.47,3.15
00:52:05,19.0,0.0,4.9,76.1,0.0,1,18620,5133,22.62,6.07,22.62,8.16,3.26
00:52:06,20.5,0.0,3.6,75.4,0.5,4,19220,5390,25.01,7.38,25.01,9.14,3.20
00:52:07,19.2,0.0,2.8,76.7,1.3,5,19807,5398,29.01,10.76,29.01,9.60,3.19
00:52:08,16.5,0.0,4.2,79.0,0.4,4,19251,5278,25.51,8.88,25.51,7.91,3.18
00:52:09,16.6,0.0,3.6,79.7,0.1,1,18917,5234,22.19,6.37,22.19,7.44,3.14
00:52:10,16.1,0.0,3.6,79.3,0.9,3,18450,5261,22.96,6.65,22.96,7.87,3.07
00:52:11,15.1,0.0,3.4,80.8,0.8,2,17993,4965,21.50,6.02,21.50,7.04,2.93
00:52:12,16.8,0.0,3.9,78.7,0.6,2,18546,5136,24.12,7.97,24.12,7.65,3.10
00:52:13,17.4,0.0,3.9,78.6,0.1,4,18501,5154,22.15,6.52,22.15,7.30,3.20
00:52:14,19.3,0.0,4.1,76.6,0.1,2,18755,5172,22.34,6.23,22.34,7.78,3.22
00:52:15,17.9,0.0,3.2,78.2,0.6,5,18682,5033,22.78,6.70,22.78,7.73,3.15
00:52:16,16.9,0.0,4.5,77.4,1.2,5,19676,5282,27.48,10.59,27.48,8.42,3.18
00:52:17,17.4,0.0,3.9,78.3,0.4,4,19763,5257,26.86,9.81,26.86,8.32,3.30
00:52:18,15.5,0.0,4.2,78.2,2.2,1,19800,5387,25.07,7.55,25.07,8.94,3.27
00:52:19,18.6,0.0,3.5,77.8,0.1,2,19307,5224,23.50,7.13,23.50,7.91,3.16
00:52:20,15.3,0.0,3.5,80.5,0.7,3,18484,5057,23.18,7.06,23.18,7.77,3.02
