Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:12:37,24.8,0.0,4.7,70.5,0.0,5,20791,5308,26.08,7.55,26.08,9.85,3.33
01:12:38,25.3,0.0,5.0,67.2,2.5,11,21015,5521,27.88,6.81,27.88,12.30,3.35
01:12:39,25.2,0.0,3.7,70.8,0.4,4,20968,5305,28.16,9.16,28.16,10.27,3.30
01:12:40,23.9,0.0,4.3,71.0,0.8,7,21642,5501,30.50,11.10,30.50,10.50,3.32
01:12:41,22.5,0.0,4.2,72.6,0.6,3,21311,5332,27.22,8.81,27.22,9.66,3.29
01:12:42,22.5,0.0,4.7,72.3,0.5,3,21032,5439,25.44,7.49,25.44,9.38,3.27
01:12:43,20.5,0.0,5.3,74.0,0.1,3,20139,5127,23.89,6.58,23.89,8.79,3.12
01:12:44,19.8,0.0,4.5,75.0,0.8,6,19945,5173,23.24,6.42,23.24,8.27,3.03
01:12:45,22.7,0.0,3.5,73.4,0.4,5,20556,5241,26.56,8.45,26.56,9.52,3.16
01:12:46,25.0,0.0,5.2,69.9,0.0,3,21056,5453,27.01,8.33,27.01,9.97,3.36
01:12:47,25.8,0.0,4.8,69.2,0.3,5,20685,5354,24.80,6.18,24.80,10.07,3.34
01:12:48,24.4,0.0,4.7,70.5,0.4,3,20934,5269,26.40,7.71,26.40,10.13,3.29
01:12:49,26.0,0.0,5.4,67.8,0.9,2,21490,5858,31.59,11.01,31.59,11.75,3.34
01:12:50,23.5,0.0,4.2,71.9,0.4,2,21345,5724,28.06,8.71,28.06,10.57,3.34
01:12:51,22.9,0.0,4.9,72.0,0.3,2,20966,5397,25.73,7.94,25.73,9.18,3.28
01:12:52,23.0,0.0,4.1,72.7,0.3,3,20422,5480,23.67,5.86,23.67,9.43,3.27
01:12:53,20.7,0.0,4.8,73.9,0.6,1,20550,5215,25.61,7.98,25.61,8.96,3.21
01:12:54,20.3,0.0,4.3,74.7,0.6,4,20449,5461,26.04,8.06,26.04,9.33,3.14
01:12:55,24.7,0.0,5.2,70.1,0.0,4,20872,5362,23.57,6.03,23.57,9.08,3.33
01:12:56,26.3,0.0,4.4,69.3,0.0,10,20820,5337,24.48,6.32,24.48,9.66,3.36
01:12:57,24.7,0.0,4.1,70.6,0.6,4,21103,5280,27.62,8.79,27.62,10.19,3.29
01:12:58,22.2,0.0,4.3,72.6,0.9,5,21129,5452,29.29,11.09,29.29,9.45,3.27
01:12:59,23.0,0.0,4.2,72.3,0.5,5,21198,5431,26.54,8.53,26.54,9.32,3.28
01:13:00,24.7,0.0,4.0,71.1,0.1,2,21263,5419,26.38,7.98,26.38,9.78,3.32
01:13:01,21.7,0.0,3.4,72.7,2.3,2,20103,5227,23.09,5.45,23.09,9.20,3.10
01:13:02,19.6,0.0,3.3,76.2,0.9,9,20195,5186,24.35,7.15,24.35,8.53,3.02
01:13:03,21.5,0.0,3.4,74.7,0.4,2,20541,5296,24.93,7.47,24.93,8.79,3.16
