Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
00:47:12,21.9,0.0,4.3,72.0,1.8,1,22875,6313,26.16,7.51,26.16,9.98,3.13
00:47:13,20.1,0.0,4.6,74.7,0.6,3,22467,5897,24.69,7.32,24.69,8.84,3.15
00:47:14,24.7,0.0,4.5,70.8,0.0,1,23272,6177,25.51,6.84,25.51,10.05,3.32
00:47:15,25.6,0.0,5.2,68.3,0.9,2,23014,5938,25.79,6.81,25.79,10.40,3.33
00:47:16,23.8,0.0,4.0,71.2,1.0,2,23046,5952,30.49,10.50,30.49,11.15,3.30
00:47:17,21.5,0.0,4.3,73.2,1.0,2,23364,5977,29.59,10.68,29.59,9.96,3.29
00:47:18,21.2,0.0,4.7,73.3,0.8,2,23311,6364,25.97,8.10,25.97,9.18,3.25
00:47:19,22.8,0.0,5.1,71.7,0.4,5,23334,6069,26.44,7.76,26.44,9.99,3.25
00:47:20,21.5,0.0,5.2,73.1,0.1,1,23053,5911,23.59,5.44,23.59,9.69,3.14
00:47:21,18.3,0.0,4.9,75.9,0.9,1,22691,5770,23.90,6.37,23.90,8.97,3.00
00:47:22,21.1,0.0,4.7,73.7,0.5,2,22999,6002,25.20,7.35,25.20,9.24,3.11
00:47:23,23.9,0.0,3.7,72.4,0.0,1,20438,5372,24.46,6.83,24.46,9.10,3.25
00:47:24,22.6,0.0,4.8,71.9,0.8,2,21016,5537,26.95,8.05,26.95,10.25,3.26
00:47:25,21.9,0.0,5.8,71.4,1.0,3,23675,5889,30.53,11.27,30.53,10.43,3.29
00:47:26,19.4,0.0,4.9,75.3,0.4,2,21263,5951,25.22,7.81,25.22,8.84,3.27
00:47:27,22.9,0.0,4.2,72.8,0.1,1,21046,5500,25.40,7.62,25.40,9.29,3.25
00:47:28,20.7,0.0,4.4,74.8,0.1,1,20459,5279,22.02,5.32,22.02,8.39,3.11
00:47:29,19.8,0.0,3.3,75.4,1.5,3,20360,5265,24.81,7.31,24.81,8.93,3.05
