Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
00:38:55,19.6,0.0,4.0,74.3,2.1,4,21936,5742,25.97,7.18,25.97,10.10,3.09
00:38:56,23.6,0.0,5.6,70.6,0.1,3,21981,5719,26.45,7.84,26.45,9.93,3.34
00:38:57,27.5,0.0,4.6,67.7,0.1,7,22707,5949,27.09,7.31,27.09,11.04,3.42
00:38:58,27.2,0.0,4.3,68.4,0.1,4,22494,5825,26.21,6.09,26.21,11.46,3.31
00:38:59,24.2,0.0,5.3,69.7,0.9,4,22912,5884,31.45,11.26,31.45,11.24,3.35
00:39:00,24.1,0.0,5.7,69.8,0.4,5,24030,6186,30.14,9.90,30.14,11.34,3.33
00:39:01,24.2,0.0,5.3,69.5,1.0,11,23163,6421,27.25,7.46,27.25,11.07,3.30
00:39:02,23.5,0.0,4.6,71.4,0.5,4,23437,6008,24.45,5.55,24.45,10.32,3.25
00:39:03,21.4,0.0,5.1,72.4,1.1,7,24500,5809,24.53,5.80,24.53,10.29,3.12
00:39:04,24.4,0.0,4.5,70.1,1.0,3,23801,6030,31.29,11.10,31.29,11.39,3.32
00:39:05,23.2,0.0,4.9,71.5,0.4,3,24070,6262,28.30,8.81,28.30,10.60,3.30
00:39:06,23.9,0.0,3.7,72.3,0.1,4,22397,5686,24.92,6.65,24.92,9.65,3.27
00:39:07,22.2,0.0,3.9,73.7,0.3,7,20902,5443,23.44,5.91,23.44,9.10,3.19
00:39:08,18.9,0.0,4.0,76.3,0.9,7,20174,5364,22.95,5.81,22.95,8.75,3.03
00:39:09,24.4,0.0,4.8,70.9,0.0,8,20913,5824,25.02,6.75,25.02,9.79,3.37
00:39:10,24.2,0.0,4.7,71.1,0.0,7,20451,5283,23.63,5.59,23.63,9.68,3.29
00:39:11,22.8,0.0,4.5,71.8,0.9,4,20776,5309,27.05,8.26,27.05,10.20,3.28
00:39:12,23.5,0.0,4.0,71.9,0.6,5,21122,5368,29.87,10.72,29.87,10.22,3.31
00:39:13,24.2,0.0,4.1,71.3,0.4,7,21154,5519,26.07,7.62,26.07,9.83,3.31
00:39:14,23.1,0.0,3.2,73.6,0.1,6,20480,5247,24.40,6.81,24.40,9.15,3.23
00:39:15,19.8,0.0,3.6,76.5,0.1,3,19769,5145,21.53,4.99,21.53,8.29,3.07
00:39:16,18.3,0.0,4.1,76.6,1.1,3,19807,5129,24.18,7.13,24.18,8.43,3.03
00:39:17,20.3,0.0,4.2,75.0,0.5,6,20106,5262,24.32,7.00,24.32,8.83,3.13
00:39:18,22.3,0.0,5.1,72.6,0.0,7,20620,5410,25.38,7.11,25.38,9.66,3.35
00:39:19,23.0,0.0,4.9,72.0,0.0,7,20069,5251,24.47,6.18,24.47,9.85,3.35
00:39:20,24.3,0.0,5.4,70.1,0.1,5,20782,5373,25.18,6.41,25.18,10.25,3.27
00:39:21,23.6,0.0,4.8,70.5,1.1,5,20836,5467,30.37,11.04,30.37,10.44,3.33
00:39:22,23.2,0.0,4.8,71.5,0.6,4,20634,5436,26.99,8.62,26.99,9.65,3.31
00:39:23,21.9,0.0,4.1,69.7,4.3,6,20600,5462,28.23,7.55,28.23,11.79,3.30
00:39:24,23.3,0.0,4.7,71.9,0.1,6,20415,5291,24.49,6.33,24.49,9.69,3.23
00:39:25,18.7,0.0,3.6,77.2,0.5,5,19754,5183,22.44,5.50,22.44,8.55,3.10
00:39:26,19.8,0.0,3.7,75.8,0.6,6,20196,5307,25.96,7.77,25.96,9.53,3.09
00:39:27,25.0,0.0,3.9,70.9,0.3,5,20665,5412,27.41,8.17,27.41,10.58,3.32
00:39:28,24.6,0.0,4.6,70.6,0.1,11,20305,5252,24.06,5.82,24.06,9.87,3.27
00:39:29,24.3,0.0,4.0,70.9,0.9,8,21230,5647,28.62,9.36,28.62,10.47,3.34
00:39:30,22.8,0.0,4.9,71.9,0.4,5,20832,5489,26.02,7.62,26.02,9.79,3.32
00:39:31,23.5,0.0,4.9,71.6,0.0,4,20213,5290,24.60,6.71,24.60,9.41,3.25
00:39:32,19.3,0.0,3.3,76.2,1.2,4,19481,5075,23.71,6.30,23.71,8.93,3.04
00:39:33,21.0,0.0,3.8,74.5,0.8,6,19682,5182,24.05,6.64,24.05,8.87,3.07
00:39:34,22.2,0.0,4.3,73.2,0.3,10,20189,5326,26.07,7.59,26.07,9.85,3.23
00:39:35,23.4,0.0,4.5,71.9,0.1,4,20384,5359,24.60,6.75,24.60,9.35,3.35
00:39:36,25.1,0.0,4.1,70.8,0.0,4,20175,5270,23.81,5.91,23.81,9.55,3.30
00:39:37,24.6,0.0,3.8,70.6,1.0,4,20388,5397,28.32,8.70,28.32,10.91,3.31
00:39:38,23.0,0.0,4.6,71.6,0.8,5,21024,5597,30.59,10.90,30.59,10.75,3.33
00:39:39,21.6,0.0,4.2,73.8,0.4,8,21132,5420,26.99,8.49,26.99,9.83,3.30
00:39:40,21.4,0.0,5.0,73.4,0.3,4,20821,5403,25.21,6.46,25.21,10.26,3.29
00:39:41,23.0,0.0,3.7,73.2,0.1,5,19655,5356,23.88,6.18,23.88,9.26,3.14
00:39:42,18.9,0.0,4.0,75.9,1.2,14,19777,5094,24.81,6.94,24.81,9.40,3.06
00:39:43,23.9,0.0,3.8,72.3,0.0,8,20370,5467,23.53,5.85,23.53,9.27,3.23
00:39:44,25.3,0.0,4.5,70.2,0.0,7,20416,5394,25.81,7.06,25.81,10.20,3.33
00:39:45,26.2,0.0,4.5,69.1,0.1,5,21374,5762,27.20,7.43,27.20,11.21,3.32
00:39:46,22.7,0.0,4.4,72.0,1.0,4,20779,5410,30.30,11.30,30.30,10.10,3.30
00:39:47,22.1,0.0,4.1,73.2,0.6,4,20869,5515,27.83,9.51,27.83,9.55,3.28
00:39:48,21.1,0.0,4.9,73.7,0.3,5,20701,5391,24.70,7.21,24.70,9.01,3.27
00:39:49,22.1,0.0,3.9,73.8,0.1,6,19911,5348,22.85,5.83,22.85,8.74,3.17
00:39:50,18.1,0.0,3.3,78.0,0.7,8,19642,5068,22.29,5.62,22.29,8.39,3.05
00:39:51,23.5,0.0,5.4,70.8,0.3,4,20082,5422,23.40,5.75,23.40,9.25,3.31
00:39:52,24.8,0.0,5.5,68.0,1.8,6,20452,5427,25.59,6.35,25.59,10.66,3.32
00:39:53,23.5,0.0,5.6,70.4,0.5,7,20798,5390,28.68,9.71,28.68,10.23,3.28
00:39:54,21.1,0.0,4.7,73.3,0.9,5,20925,5468,28.85,10.49,28.85,9.81,3.27
