Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:09:49,18.1,0.0,4.1,74.6,3.3,5,25027,6304,24.16,7.50,24.16,8.21,3.02
01:09:50,19.3,0.0,4.1,76.6,0.0,3,25261,6409,21.02,6.79,21.02,6.09,3.03
01:09:51,19.2,0.0,4.7,76.1,0.0,3,25629,6569,20.97,6.75,20.97,6.08,3.02
01:09:52,19.0,0.0,4.5,76.4,0.0,8,23015,6026,21.47,7.28,21.47,6.07,3.02
01:09:53,20.0,0.0,4.1,75.9,0.0,5,22055,5834,21.13,6.75,21.13,6.29,3.01
01:09:54,17.6,0.0,3.3,78.9,0.3,3,21314,5525,19.42,6.63,19.42,4.83,2.95
01:09:55,18.3,0.0,3.5,78.2,0.0,5,21261,5657,20.18,6.93,20.18,5.20,2.95
01:09:56,17.2,0.0,3.4,79.4,0.0,6,21467,5555,22.19,8.73,22.19,5.18,2.93
01:09:57,19.4,0.0,4.2,76.3,0.0,3,21550,5588,19.54,6.60,19.54,4.96,2.97
01:09:58,12.7,0.0,3.0,83.3,1.0,2,18085,5165,14.52,3.33,14.52,3.81,2.42
01:09:59,17.4,0.0,2.8,79.3,0.5,8,21188,5726,19.11,5.98,19.11,5.19,2.92
01:10:00,20.2,0.0,3.6,76.1,0.0,6,21722,5933,21.54,7.07,21.54,6.27,3.02
01:10:01,18.5,0.0,4.0,77.4,0.0,2,21948,5763,20.47,6.83,20.47,5.54,3.00
01:10:02,17.5,0.0,4.0,77.4,1.1,10,21864,5862,20.80,6.97,20.80,5.77,2.95
01:10:03,17.4,0.0,3.2,79.4,0.0,5,21715,5969,19.99,7.02,19.99,4.97,2.95
01:10:04,17.4,0.0,3.8,78.5,0.3,5,21908,5642,19.91,6.68,19.91,5.20,2.96
01:10:05,17.4,0.0,3.0,79.3,0.3,6,21819,5714,20.23,6.67,20.23,5.52,2.98
01:10:06,21.9,0.0,5.3,72.8,0.0,7,34326,8618,28.15,7.93,28.15,11.56,3.00
01:10:07,17.2,0.0,4.1,72.6,6.1,4,25129,6420,26.37,7.37,26.37,10.24,3.03
01:10:08,20.9,0.0,4.2,74.9,0.0,3,23073,6832,22.15,7.16,22.15,6.75,3.04
01:10:09,20.2,0.0,3.6,74.5,1.8,3,23144,6180,22.31,6.73,22.31,7.29,3.02
01:10:10,17.9,0.0,4.4,76.8,0.9,5,22612,6276,21.74,6.97,21.74,6.54,3.00
01:10:11,19.0,0.0,3.7,77.4,0.0,7,22575,5918,22.00,7.89,22.00,5.85,2.98
01:10:12,18.4,0.0,2.8,78.7,0.1,4,22672,5910,21.29,7.38,21.29,5.74,2.99
01:10:13,19.2,0.0,3.8,77.0,0.0,10,22852,5947,21.80,7.43,21.80,6.12,2.99
01:10:14,18.4,0.0,4.0,77.6,0.0,3,22499,6155,19.90,6.56,19.90,5.35,2.98
01:10:15,16.7,0.0,3.5,79.1,0.6,6,22179,5704,20.00,6.55,20.00,5.40,2.97
01:10:16,17.2,0.0,3.5,78.8,0.5,7,23373,6074,20.52,6.47,20.52,6.01,2.98
01:10:17,18.1,0.0,4.4,76.4,1.1,4,24990,5928,21.54,6.81,21.54,6.50,2.99
01:10:18,17.1,0.0,3.6,79.0,0.3,7,22644,5845,20.32,6.94,20.32,5.25,2.96
01:10:19,18.0,0.0,3.8,78.2,0.0,7,22942,6022,20.06,6.61,20.06,5.40,2.98
01:10:20,18.2,0.0,4.9,76.9,0.0,7,23763,6154,20.92,6.64,20.92,6.15,2.99
01:10:21,16.6,0.0,3.3,80.1,0.0,4,21238,5468,20.51,7.37,20.51,5.03,2.93
01:10:22,16.9,0.0,3.9,78.8,0.4,4,20589,5567,20.57,7.00,20.57,5.52,2.96
01:10:23,19.5,0.0,4.0,76.6,0.0,4,20898,5685,21.23,7.42,21.23,5.68,2.97
01:10:24,18.0,0.0,3.6,78.4,0.0,5,20383,5495,19.68,6.79,19.68,4.87,2.95
01:10:25,16.6,0.0,4.3,79.2,0.0,7,21165,5522,19.62,6.59,19.62,5.10,2.96
01:10:26,17.3,0.0,4.3,78.4,0.0,5,20616,5456,20.53,7.23,20.53,5.25,2.99
01:10:27,17.9,0.0,3.8,77.6,0.8,5,20831,5442,19.88,6.49,19.88,5.45,3.00
01:10:28,18.2,0.0,4.2,77.6,0.0,6,20772,5359,19.07,6.31,19.07,4.87,2.99
01:10:29,17.9,0.0,3.4,78.7,0.0,4,20413,5372,19.30,6.39,19.30,5.00,2.98
01:10:30,17.0,0.0,4.3,78.7,0.0,6,20734,5402,19.59,6.53,19.59,5.08,2.95
01:10:31,16.8,0.0,3.6,79.6,0.0,3,20533,5327,18.70,6.35,18.70,4.56,2.96
01:10:32,17.6,0.0,4.3,77.8,0.2,5,20261,5406,19.83,6.93,19.83,4.95,2.96
01:10:33,18.5,0.0,3.8,77.7,0.0,4,20652,5287,19.17,6.53,19.17,4.79,2.97
01:10:34,17.9,0.0,2.9,78.9,0.4,3,20394,5336,19.30,6.41,19.30,4.99,2.96
01:10:35,17.0,0.0,3.0,79.9,0.0,4,20306,5445,19.77,6.91,19.77,4.91,2.95
01:10:36,17.4,0.0,3.5,79.0,0.0,8,20043,5369,19.77,6.83,19.77,4.99,2.97
01:10:37,17.3,0.0,3.3,79.1,0.4,5,20467,5448,19.76,6.72,19.76,5.08,2.96
01:10:38,14.6,0.0,2.6,72.9,9.8,4,20403,5375,24.35,7.17,24.35,8.64,2.98
01:10:39,14.8,0.0,2.9,77.8,4.4,5,20659,5420,22.35,6.88,22.35,7.07,2.96
01:10:40,17.0,0.0,3.6,79.4,0.0,7,20671,5300,19.87,6.68,19.87,5.21,2.98
01:10:41,16.9,0.0,3.7,79.4,0.0,5,20351,5261,19.54,6.63,19.54,4.98,2.98
01:10:42,16.1,0.0,3.3,80.0,0.6,5,20332,5254,19.72,6.64,19.72,5.11,2.95
01:10:43,16.6,0.0,3.7,79.8,0.0,4,20767,5373,19.36,6.46,19.36,4.98,2.98
01:10:44,15.5,0.0,4.3,80.2,0.0,5,20136,5402,19.26,6.43,19.26,4.92,2.97
01:10:45,16.5,0.0,3.3,80.1,0.1,4,20377,5384,19.13,6.37,19.13,4.92,2.98
01:10:46,16.3,0.0,2.7,81.0,0.0,4,20268,5362,19.38,6.78,19.38,4.67,2.96
01:10:47,18.4,0.0,3.0,78.5,0.1,6,20735,5359,19.63,6.57,19.63,5.13,2.98
01:10:48,16.7,0.0,3.4,79.9,0.0,6,20541,5340,19.77,6.81,19.77,4.99,2.98
