Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:46:49,7.7,0.0,3.0,85.7,3.5,1,17429,5278,14.91,3.69,14.91,3.73,2.28
03:46:50,7.4,0.0,2.6,90.0,0.0,3,16880,4983,12.33,2.59,12.33,2.94,2.27
03:46:51,8.0,0.0,4.4,87.6,0.0,1,18019,5022,11.47,2.47,11.47,2.26,2.25
03:46:52,8.3,0.0,3.3,88.4,0.0,1,15900,5208,10.98,2.33,10.98,2.06,2.25
03:46:53,7.8,0.0,1.7,90.6,0.0,4,13294,4273,11.30,2.52,11.30,2.21,2.24
03:46:54,8.5,0.0,2.7,88.5,0.4,1,15157,4476,15.24,5.40,15.24,2.37,2.40
03:46:55,5.4,0.0,2.2,92.5,0.0,1,12593,4208,10.48,2.32,10.48,1.67,2.20
03:46:56,5.5,0.0,2.4,91.7,0.4,1,13127,4136,11.20,2.69,11.20,1.91,2.22
03:46:57,7.5,0.0,2.3,90.2,0.0,2,13819,4267,13.04,4.05,13.04,1.95,2.33
03:46:58,7.3,0.0,2.3,88.7,1.6,3,13129,4555,11.15,2.33,11.15,2.32,2.22
03:46:59,8.4,0.0,2.1,88.9,0.5,2,13991,4185,12.41,3.34,12.41,2.10,2.32
03:47:00,7.8,0.0,2.5,89.7,0.0,3,13353,4213,12.31,3.67,12.31,1.74,2.30
03:47:01,6.1,0.0,1.9,91.9,0.0,1,13180,4126,10.94,2.40,10.94,2.02,2.21
03:47:02,6.3,0.0,2.4,91.3,0.0,2,12927,4010,9.90,2.15,9.90,1.45,2.21
03:47:03,6.2,0.0,2.8,91.1,0.0,4,12811,4028,9.93,2.16,9.93,1.42,2.21
03:47:04,5.9,0.0,2.7,91.0,0.4,2,12940,4181,10.44,2.46,10.44,1.53,2.21
03:47:05,5.4,0.0,2.9,91.7,0.0,3,12592,4100,10.62,2.69,10.62,1.43,2.19
03:47:06,8.1,0.0,3.0,88.9,0.0,3,13521,4436,11.55,2.69,11.55,2.22,2.26
03:47:07,7.4,0.0,2.2,90.5,0.0,1,12808,4300,10.76,2.46,10.76,1.82,2.19
03:47:08,5.2,0.0,2.0,92.7,0.0,2,12498,3972,10.26,2.41,10.26,1.43,2.19
03:47:09,5.2,0.0,2.3,87.4,5.2,1,12365,4303,10.84,2.50,10.84,1.97,2.10
03:47:10,6.2,0.0,2.4,91.0,0.4,1,13248,4161,10.48,2.37,10.48,1.68,2.22
03:47:11,7.6,0.0,2.8,89.6,0.0,6,14145,4296,13.82,4.60,13.82,1.99,2.40
03:47:12,5.9,0.0,2.0,92.0,0.0,1,12618,4009,9.86,2.16,9.86,1.39,2.20
03:47:13,6.7,0.0,3.1,90.2,0.0,3,13238,4073,11.50,3.06,11.50,1.70,2.28
03:47:14,5.2,0.0,1.9,89.3,3.7,2,12907,4128,11.67,2.59,11.67,2.20,2.19
03:47:15,6.0,0.0,2.0,91.7,0.3,4,13306,4118,11.50,3.05,11.50,1.76,2.25
03:47:16,7.1,0.0,2.1,90.9,0.0,2,14116,4179,12.95,3.98,12.95,1.92,2.33
03:47:17,6.1,0.0,2.0,91.8,0.1,3,12557,3983,10.51,2.48,10.51,1.50,2.20
03:47:18,7.6,0.0,2.0,90.4,0.0,5,13513,4117,11.60,3.22,11.60,1.72,2.28
03:47:19,8.5,0.0,2.0,89.0,0.5,1,14323,4255,13.65,4.27,13.65,2.13,2.36
03:47:20,4.1,0.0,1.5,84.5,9.9,4,12842,4129,12.72,2.66,12.72,2.90,2.20
03:47:21,5.7,0.0,2.5,91.8,0.0,4,12537,4002,10.03,2.27,10.03,1.38,2.19
03:47:22,6.0,0.0,3.0,91.0,0.0,2,12778,4057,9.74,2.14,9.74,1.37,2.20
03:47:23,5.2,0.0,2.0,92.6,0.1,6,12632,3957,9.98,2.24,9.98,1.40,2.19
03:47:24,5.6,0.0,2.2,92.2,0.0,3,12877,4015,11.09,2.89,11.09,1.65,2.23
03:47:25,7.7,0.0,2.5,89.4,0.4,5,14087,4328,14.00,4.52,14.00,2.15,2.35
03:47:26,6.1,0.0,2.5,91.4,0.0,4,13191,4126,11.02,2.86,11.02,1.59,2.27
03:47:27,5.3,0.0,2.8,91.9,0.0,2,12554,4038,9.98,2.20,9.98,1.43,2.20
03:47:28,7.1,0.0,2.4,90.5,0.0,4,13326,4095,11.54,3.17,11.54,1.63,2.26
03:47:29,7.7,0.0,1.9,90.4,0.0,2,13619,4148,11.70,3.08,11.70,1.85,2.26
03:47:30,5.4,0.0,2.4,91.8,0.4,2,12995,4061,10.34,2.32,10.34,1.54,2.20
03:47:31,5.7,0.0,2.0,92.2,0.0,2,13185,4033,10.85,2.74,10.85,1.54,2.23
03:47:32,5.2,0.0,2.4,92.4,0.0,6,12578,4044,9.90,2.19,9.90,1.40,2.20
03:47:33,7.1,0.0,2.3,90.6,0.0,4,13825,4202,12.77,3.98,12.77,1.80,2.29
03:47:34,7.2,0.0,2.0,90.8,0.0,5,13046,4108,10.68,2.63,10.68,1.52,2.22
03:47:35,7.5,0.0,1.7,90.5,0.2,3,12616,3965,9.88,2.18,9.88,1.41,2.19
03:47:36,6.5,0.0,2.4,91.1,0.0,4,12625,4025,9.82,2.18,9.82,1.36,2.20
03:47:37,5.6,0.0,2.8,91.7,0.0,3,12928,4061,9.73,2.10,9.73,1.37,2.20
03:47:38,6.3,0.0,2.8,91.0,0.0,4,12596,3965,10.04,2.28,10.04,1.41,2.19
03:47:39,6.3,0.0,2.3,91.4,0.0,3,12558,3917,10.31,2.34,10.31,1.53,2.20
03:47:40,5.9,0.0,2.4,91.4,0.3,5,12523,3887,10.09,2.23,10.09,1.51,2.20
03:47:41,6.4,0.0,2.4,91.2,0.0,4,12314,4095,10.57,2.54,10.57,1.61,2.18
03:47:42,7.6,0.0,2.7,89.8,0.0,4,13816,4229,12.79,3.97,12.79,1.83,2.31
03:47:43,6.7,0.0,2.7,90.6,0.0,5,13273,4076,12.22,3.65,12.22,1.70,2.29
03:47:44,6.4,0.0,2.5,91.1,0.0,3,12649,4029,10.09,2.28,10.09,1.45,2.19
03:47:45,5.6,0.0,1.4,92.3,0.6,3,12583,4021,10.17,2.33,10.17,1.46,2.19
03:47:46,5.3,0.0,1.7,91.1,1.9,3,12763,4046,10.72,2.38,10.72,1.74,2.19
03:47:47,5.0,0.0,2.3,92.7,0.0,4,12447,4008,10.63,2.65,10.63,1.43,2.18
03:47:48,6.1,0.0,1.9,92.0,0.0,8,12910,3953,10.20,2.34,10.20,1.48,2.19
