Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:05:40,15.2,0.0,4.8,76.6,3.4,2,24093,6094,23.13,7.31,23.13,7.46,2.92
01:05:41,17.8,0.0,4.0,78.0,0.1,1,24288,6268,20.69,6.94,20.69,5.66,2.95
01:05:42,17.3,0.0,4.2,78.5,0.0,1,24651,6223,19.82,6.50,19.82,5.36,2.97
01:05:43,16.9,0.0,3.7,79.5,0.0,1,22391,5953,20.29,7.15,20.29,5.15,2.96
01:05:44,16.1,0.0,2.5,81.5,0.0,2,21177,5786,18.97,6.27,18.97,4.84,2.94
01:05:45,15.3,0.0,3.9,80.7,0.1,1,20703,5450,18.83,6.25,18.83,4.77,2.93
01:05:46,16.1,0.0,3.4,80.5,0.0,1,21720,6567,20.49,6.75,20.49,5.70,2.97
01:05:47,15.4,0.0,3.9,80.7,0.0,1,21145,5784,19.48,6.38,19.48,5.24,2.96
01:05:48,15.4,0.0,3.1,81.5,0.0,3,20615,5691,20.01,6.57,20.01,5.52,2.95
01:05:49,14.8,0.0,3.1,81.1,1.0,3,21022,5569,20.94,7.32,20.94,5.47,2.95
01:05:50,14.9,0.0,3.9,80.6,0.6,1,20923,5474,19.62,6.53,19.62,5.12,2.94
01:05:51,15.1,0.0,3.6,81.3,0.0,2,20965,5469,20.60,7.60,20.60,4.97,2.93
01:05:52,14.3,0.0,3.3,82.4,0.0,2,21162,5530,18.94,6.41,18.94,4.72,2.95
01:05:53,15.8,0.0,2.9,81.2,0.0,1,21290,5652,19.36,6.53,19.36,4.88,2.95
01:05:54,14.1,0.0,3.5,82.4,0.0,1,21495,5731,18.80,6.09,18.80,4.89,2.93
01:05:55,14.3,0.0,3.1,82.3,0.3,1,20970,5441,19.62,6.63,19.62,5.06,2.96
01:05:56,17.0,0.0,4.1,78.5,0.4,1,27789,7159,20.51,6.57,20.51,5.88,2.97
01:05:57,17.8,0.0,4.3,77.9,0.0,1,23766,6087,23.60,7.00,23.60,8.38,2.97
01:05:58,17.2,0.0,4.9,78.0,0.0,1,25367,6607,23.04,7.30,23.04,7.53,2.96
01:05:59,16.0,0.0,2.5,81.5,0.0,1,21859,5783,21.02,7.30,21.02,5.66,2.95
