Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
00:36:41,20.6,0.0,4.3,72.3,2.7,8,25019,6412,24.56,7.60,24.56,8.48,3.04
00:36:42,19.6,0.0,3.8,76.6,0.0,7,23970,6149,22.49,7.87,22.49,6.33,3.01
00:36:43,19.8,0.0,4.5,75.7,0.0,4,24522,6323,21.19,6.88,21.19,6.12,3.01
00:36:44,20.7,0.0,4.3,75.0,0.0,7,22843,6110,20.73,6.63,20.73,6.02,3.03
00:36:45,17.6,0.0,3.8,78.7,0.0,5,21062,5539,20.82,7.20,20.82,5.49,3.00
00:36:46,16.9,0.0,4.6,78.1,0.4,7,21257,5563,20.12,6.78,20.12,5.33,2.99
00:36:47,19.4,0.0,3.4,77.2,0.0,5,21064,5652,20.70,6.61,20.70,6.02,3.00
00:36:48,18.5,0.0,3.3,78.3,0.0,4,21324,5553,19.66,6.40,19.66,5.29,3.00
00:36:49,21.0,0.0,3.9,75.1,0.0,12,21475,6342,21.09,6.55,21.09,6.48,3.01
00:36:50,17.6,0.0,3.5,78.0,0.9,6,21501,5762,20.74,6.46,20.74,6.23,2.99
00:36:51,17.5,0.0,4.1,77.8,0.5,6,21140,5547,20.78,6.98,20.78,5.68,2.97
00:36:52,17.7,0.0,3.5,78.8,0.0,11,21088,5547,20.94,7.32,20.94,5.51,2.99
00:36:53,19.0,0.0,3.1,77.8,0.0,4,21359,5640,20.05,6.58,20.05,5.41,3.00
00:36:54,18.4,0.0,3.5,78.2,0.0,5,21496,5566,19.77,6.47,19.77,5.30,2.99
00:36:55,17.1,0.0,2.8,80.1,0.0,9,21473,5605,20.28,6.90,20.28,5.37,2.99
00:36:56,16.8,0.0,3.1,79.9,0.3,7,21209,5474,20.73,7.11,20.73,5.47,2.98
00:36:57,18.8,0.0,4.2,76.7,0.2,5,21464,5632,20.64,6.64,20.64,5.90,3.02
00:36:58,22.2,0.0,4.7,73.2,0.0,6,30162,7799,25.69,7.24,25.69,9.94,3.04
00:36:59,19.2,0.0,3.9,76.7,0.1,4,24448,6709,23.75,7.06,23.75,8.33,3.02
00:37:00,18.6,0.0,4.4,77.0,0.0,8,22149,5763,20.58,6.90,20.58,5.61,3.03
00:37:01,17.9,0.0,4.1,76.4,1.6,6,22083,5738,20.80,6.57,20.80,6.05,3.00
00:37:02,20.0,0.0,4.6,75.4,0.0,7,21991,5937,21.44,6.83,21.44,6.44,3.05
00:37:03,18.5,0.0,4.7,76.4,0.4,7,22614,6053,20.59,6.62,20.59,5.93,3.02
00:37:04,17.7,0.0,4.3,77.7,0.4,6,22527,5870,20.53,6.62,20.53,5.80,3.03
00:37:05,18.0,0.0,4.6,77.5,0.0,4,23035,5924,22.15,7.48,22.15,6.40,3.00
00:37:06,18.4,0.0,4.2,77.5,0.0,2,22336,5866,21.37,7.46,21.37,5.76,3.02
00:37:07,18.0,0.0,4.3,77.7,0.0,5,22594,6060,21.67,7.21,21.67,6.25,3.03
00:37:08,16.3,0.0,4.0,78.2,1.5,6,22037,5625,20.81,6.72,20.81,5.88,3.01
00:37:09,18.4,0.0,4.2,77.0,0.4,5,22262,5876,21.07,6.84,21.07,6.04,3.02
00:37:10,18.0,0.0,4.2,76.9,0.9,7,22646,5977,21.48,6.88,21.48,6.37,3.02
00:37:11,18.2,0.0,3.7,78.1,0.0,6,22489,5740,20.53,6.80,20.53,5.67,3.01
00:37:12,17.9,0.0,3.8,78.3,0.0,8,22665,5954,20.72,6.75,20.72,5.87,3.02
00:37:13,17.1,0.0,4.0,78.9,0.0,5,22106,5719,20.31,6.86,20.31,5.38,3.00
00:37:14,17.6,0.0,3.8,78.2,0.4,6,21465,5549,21.24,6.83,21.24,6.28,3.03
00:37:15,17.8,0.0,3.7,78.6,0.0,6,22491,5440,20.25,6.65,20.25,5.57,3.02
00:37:16,17.5,0.0,4.4,78.2,0.0,6,20477,5324,19.24,6.33,19.24,5.07,3.02
00:37:17,18.0,0.0,4.1,77.9,0.0,4,21194,5582,20.09,6.45,20.09,5.68,3.04
00:37:18,16.3,0.0,3.6,80.1,0.0,7,20443,5214,19.44,6.48,19.44,5.02,3.01
00:37:19,16.4,0.0,3.2,80.0,0.4,4,20647,5275,19.48,6.30,19.48,5.30,3.01
00:37:20,17.1,0.0,3.4,79.5,0.0,6,20552,5381,20.37,6.70,20.37,5.63,3.00
00:37:21,16.4,0.0,3.3,80.3,0.0,6,20614,5297,19.99,6.69,19.99,5.33,3.02
00:37:22,16.5,0.0,3.7,79.8,0.0,6,20346,5288,20.45,7.16,20.45,5.21,3.01
00:37:23,18.2,0.0,3.7,78.1,0.0,5,20180,5587,20.14,6.39,20.14,5.75,2.99
00:37:24,16.9,0.0,3.9,79.0,0.3,5,20342,5263,21.02,7.43,21.02,5.41,3.00
00:37:25,17.5,0.0,3.6,78.9,0.0,6,20720,5252,19.91,6.78,19.91,5.12,3.01
00:37:26,17.3,0.0,4.1,78.6,0.0,4,20279,5208,19.61,6.56,19.61,5.09,2.99
00:37:27,16.5,0.0,3.4,80.1,0.0,4,20601,5354,19.82,6.76,19.82,5.10,2.98
00:37:28,16.9,0.0,3.3,79.8,0.0,4,20418,5300,19.78,6.66,19.78,5.15,2.98
00:37:29,16.1,0.0,3.7,80.0,0.3,8,20329,5260,19.71,6.45,19.71,5.28,3.01
00:37:30,14.9,0.0,2.7,77.9,4.5,5,20231,5275,21.76,6.37,21.76,7.15,3.00
00:37:31,18.3,0.0,3.3,78.4,0.0,4,20607,5702,20.65,6.65,20.65,5.98,3.03
00:37:32,16.6,0.0,4.1,79.3,0.0,10,20459,5383,21.10,7.62,21.10,5.34,2.99
00:37:33,16.9,0.0,3.9,79.2,0.0,6,20358,5253,20.31,7.10,20.31,5.16,3.01
00:37:34,16.2,0.0,4.2,79.3,0.3,5,20453,5252,20.04,6.79,20.04,5.23,2.97
00:37:35,16.8,0.0,3.4,79.8,0.0,6,20318,5357,19.48,6.47,19.48,5.07,2.99
00:37:36,17.0,0.0,3.1,79.1,0.8,5,20364,5254,19.71,6.44,19.71,5.30,2.98
00:37:37,18.2,0.0,3.4,78.4,0.0,4,20287,5416,19.72,6.35,19.72,5.49,3.00
00:37:38,17.9,0.0,4.4,77.7,0.0,5,20810,5440,19.68,6.42,19.68,5.32,3.01
00:37:39,16.7,0.0,3.2,79.6,0.5,4,20350,5224,19.73,6.46,19.73,5.32,3.00
00:37:40,17.6,0.0,4.2,78.2,0.0,5,20793,5297,19.84,6.62,19.84,5.28,2.99
