Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:28:56,11.5,0.0,3.8,84.3,0.4,1,18506,4611,12.86,2.68,12.86,3.17,2.48
03:28:57,13.0,0.0,4.3,82.5,0.1,1,18431,4587,12.41,2.60,12.41,2.87,2.44
03:28:58,12.0,0.0,3.3,84.8,0.0,2,18419,4605,12.98,2.94,12.98,2.96,2.47
03:28:59,12.7,0.0,3.6,83.7,0.0,1,18231,4544,12.17,2.45,12.17,2.79,2.44
03:29:00,12.3,0.0,4.5,83.3,0.0,1,18492,4583,12.45,2.55,12.45,2.92,2.47
03:29:01,13.0,0.0,3.7,83.3,0.0,1,18455,4622,12.73,2.73,12.73,2.95,2.49
03:29:02,12.2,0.0,3.7,83.8,0.2,1,18351,4593,12.53,2.55,12.53,3.01,2.46
03:29:03,11.2,0.0,3.7,85.1,0.0,2,18478,4593,12.51,2.64,12.51,2.90,2.48
03:29:04,12.1,0.0,3.7,84.2,0.0,1,18323,4558,12.41,2.54,12.41,2.90,2.46
03:29:05,12.2,0.0,3.8,84.0,0.0,1,18479,4630,12.42,2.57,12.42,2.91,2.48
03:29:06,13.1,0.0,4.3,82.6,0.0,1,18412,4606,12.46,2.65,12.46,2.86,2.47
03:29:07,12.4,0.0,3.7,83.9,0.0,1,18318,4591,12.55,2.70,12.55,2.94,2.49
03:29:08,12.6,0.0,4.1,83.3,0.0,1,18288,4572,12.50,2.66,12.50,2.94,2.46
03:29:09,10.5,0.0,2.8,79.2,7.4,1,18527,4734,16.27,2.93,16.27,5.75,2.49
03:29:10,12.9,0.0,4.0,83.2,0.0,1,18264,4604,12.73,2.68,12.73,3.11,2.49
03:29:11,12.3,0.0,4.5,83.3,0.0,1,18430,4760,12.55,2.71,12.55,2.91,2.50
03:29:12,12.6,0.0,4.3,83.0,0.0,1,18487,4635,14.06,3.68,14.06,3.14,2.48
03:29:13,12.3,0.0,4.2,83.5,0.0,1,18162,4629,12.60,2.71,12.60,2.88,2.43
03:29:14,12.4,0.0,4.4,82.8,0.4,1,18440,4584,12.69,2.63,12.69,3.05,2.47
03:29:15,13.9,0.0,3.7,82.5,0.0,1,18308,4567,12.30,2.51,12.30,2.84,2.46
03:29:16,12.3,0.0,4.2,82.5,1.0,1,18468,4583,12.95,2.63,12.95,3.29,2.46
03:29:17,12.9,0.0,4.7,82.4,0.0,1,18386,4603,13.93,3.60,13.93,3.06,2.47
03:29:18,13.2,0.0,4.0,82.8,0.0,1,18399,4579,12.52,2.66,12.52,2.90,2.47
03:29:19,13.6,0.0,4.1,82.2,0.1,1,18562,4664,13.96,3.54,13.96,3.21,2.50
03:29:20,12.8,0.0,4.0,83.2,0.0,1,18272,4513,12.68,2.72,12.68,2.93,2.44
03:29:21,12.8,0.0,4.6,82.6,0.0,2,18374,4573,12.37,2.55,12.37,2.86,2.44
03:29:22,12.8,0.0,4.2,83.0,0.0,1,18426,4612,12.60,2.72,12.60,2.92,2.48
03:29:23,11.9,0.0,4.0,84.1,0.0,1,18378,4572,12.61,2.69,12.61,2.92,2.49
03:29:24,13.0,0.0,4.4,81.9,0.7,1,18554,4623,12.91,2.66,12.91,3.23,2.49
03:29:25,12.9,0.0,4.2,82.9,0.0,2,18452,4598,12.40,2.58,12.40,2.84,2.47
03:29:26,14.4,0.0,3.2,82.4,0.0,1,18696,4661,13.40,2.83,13.40,3.52,2.51
03:29:27,12.7,0.0,4.0,83.3,0.0,1,18131,4720,12.85,2.64,12.85,3.18,2.49
03:29:28,14.3,0.0,3.8,81.9,0.0,1,18176,4694,12.93,2.74,12.93,3.13,2.50
03:29:29,12.7,0.0,3.6,83.7,0.0,2,18028,4598,12.85,2.66,12.85,3.08,2.47
03:29:30,12.9,0.0,4.0,82.8,0.2,2,18193,4648,13.09,2.65,13.09,3.27,2.47
03:29:31,12.7,0.0,4.1,83.2,0.0,1,18414,4763,12.92,2.81,12.92,3.04,2.50
03:29:32,13.2,0.0,3.6,83.2,0.0,1,18015,4604,13.30,3.14,13.30,3.02,2.46
03:29:33,13.4,0.0,3.6,83.0,0.0,1,17880,4596,12.51,2.60,12.51,2.89,2.46
03:29:34,12.2,0.0,4.0,83.7,0.1,1,18026,4672,14.43,3.59,14.43,3.48,2.52
03:29:35,12.0,0.0,4.2,83.7,0.0,1,17376,4501,12.37,2.53,12.37,2.86,2.44
03:29:36,12.8,0.0,3.4,83.9,0.0,18,17855,4545,12.74,2.65,12.74,3.06,2.45
03:29:37,12.1,0.0,2.9,83.4,1.6,1,18191,4655,13.60,2.79,13.60,3.65,2.49
03:29:38,12.4,0.0,3.9,83.7,0.0,1,17882,4517,12.78,2.45,12.78,3.32,2.43
03:29:39,13.8,0.0,3.2,82.9,0.0,1,18273,4731,12.65,2.54,12.65,3.14,2.45
03:29:40,12.3,0.0,4.3,83.5,0.0,1,18377,4741,12.88,2.71,12.88,3.13,2.49
03:29:41,12.6,0.0,3.9,83.5,0.0,1,18270,4659,12.89,2.82,12.89,3.02,2.47
03:29:42,13.9,0.0,3.4,82.6,0.1,1,18626,4824,15.92,4.67,15.92,3.67,2.49
