Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:18:16,3.1,0.0,0.9,96.0,0.0,2,5164,1868,4.41,0.23,4.41,0.58,1.17
03:18:17,3.4,0.0,1.4,95.2,0.0,3,5621,2127,5.42,0.31,5.42,1.26,1.23
03:18:18,6.7,0.0,2.4,90.7,0.1,1,13273,3804,9.30,1.43,9.30,1.60,1.90
03:18:19,6.8,0.0,2.6,89.4,1.1,1,12801,3616,9.57,1.46,9.57,1.70,1.86
03:18:20,6.7,0.0,2.6,90.7,0.0,3,12709,3685,9.03,1.41,9.03,1.42,1.86
03:18:21,5.7,0.0,2.5,91.7,0.0,1,12548,3566,8.92,1.38,8.92,1.42,1.86
03:18:22,6.6,0.0,2.0,91.4,0.0,1,12348,3557,8.81,1.31,8.81,1.45,1.82
03:18:23,1.5,0.0,1.0,97.5,0.0,1,4713,1677,3.58,0.11,3.58,0.28,1.09
03:18:24,1.3,0.0,0.6,98.1,0.0,1,4206,1507,3.28,0.05,3.28,0.21,1.05
03:18:25,1.3,0.0,0.5,98.1,0.1,1,4309,1520,3.29,0.07,3.29,0.22,1.07
03:18:26,1.8,0.0,0.8,97.2,0.3,1,4539,1705,3.65,0.09,3.65,0.41,1.07
03:18:27,1.5,0.0,0.8,97.7,0.0,1,4239,1544,3.43,0.05,3.43,0.29,1.05
03:18:28,3.4,0.0,1.1,95.5,0.0,1,5139,2934,4.51,0.07,4.51,1.07,1.10
03:18:29,2.9,0.0,0.8,96.3,0.0,1,4826,1993,4.11,0.08,4.11,0.82,1.09
03:18:30,1.1,0.0,0.9,97.5,0.5,1,4263,1618,3.22,0.05,3.22,0.24,1.05
03:18:31,0.9,0.0,1.1,98.0,0.0,1,4397,1622,3.28,0.07,3.28,0.23,1.07
03:18:32,1.6,0.0,0.9,97.5,0.0,1,4377,1628,3.27,0.07,3.27,0.22,1.06
03:18:33,1.0,0.0,0.9,98.1,0.0,1,4134,1535,3.27,0.05,3.27,0.22,1.05
03:18:34,1.0,0.0,1.0,98.0,0.0,1,4312,1584,3.43,0.08,3.43,0.25,1.07
03:18:35,1.3,0.0,0.6,97.1,1.0,4,4414,1644,3.44,0.07,3.44,0.28,1.06
03:18:36,1.4,0.0,0.5,96.1,2.0,1,4343,1682,3.40,0.05,3.40,0.31,1.05
03:18:37,1.4,0.0,0.8,97.8,0.0,1,4428,1643,3.28,0.07,3.28,0.24,1.07
03:18:38,1.5,0.0,0.9,97.6,0.0,1,4463,1734,3.30,0.07,3.30,0.23,1.07
03:18:39,1.0,0.0,0.5,92.0,6.5,2,5778,2147,4.65,0.07,4.65,0.99,1.07
03:18:40,0.9,0.0,1.1,97.6,0.4,2,4298,1527,3.36,0.07,3.36,0.27,1.06
03:18:41,1.3,0.0,0.9,97.8,0.0,1,4504,1615,3.39,0.07,3.39,0.23,1.07
03:18:42,1.3,0.0,0.6,98.1,0.0,1,4145,1480,3.17,0.05,3.17,0.22,1.05
03:18:43,1.5,0.0,0.9,97.6,0.0,1,4421,1538,3.25,0.07,3.25,0.24,1.07
03:18:44,1.9,0.0,0.5,97.6,0.0,1,4268,1548,3.28,0.07,3.28,0.23,1.06
03:18:45,1.4,0.0,0.8,97.9,0.0,1,4200,1532,3.16,0.05,3.16,0.20,1.05
03:18:46,1.3,0.0,1.1,97.6,0.0,1,4504,1688,3.22,0.07,3.22,0.23,1.07
03:18:47,4.5,0.0,1.9,93.6,0.0,1,13867,4307,8.03,0.08,8.03,3.13,1.14
03:18:48,3.0,0.0,1.1,95.4,0.4,1,5773,2167,5.69,0.06,5.69,1.75,1.11
03:18:49,1.9,0.0,1.4,96.7,0.0,1,4921,1829,3.65,0.07,3.65,0.43,1.08
03:18:50,1.5,0.0,1.1,95.8,1.5,1,4905,1942,3.65,0.08,3.65,0.38,1.08
03:18:51,1.8,0.0,0.8,96.8,0.6,1,4674,1806,3.49,0.05,3.49,0.33,1.07
03:18:52,1.4,0.0,0.8,97.3,0.5,1,4809,1754,3.66,0.07,3.66,0.36,1.07
03:18:53,2.7,0.0,2.3,95.1,0.0,1,6877,2539,4.46,0.08,4.46,0.84,1.09
