Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:39:25,11.0,0.0,3.3,85.1,0.6,3,18666,4738,14.77,3.75,14.77,3.59,2.47
03:39:26,10.6,0.0,3.2,85.4,0.8,4,18635,4747,15.01,4.08,15.01,3.49,2.48
03:39:27,10.4,0.0,4.1,85.5,0.0,5,18442,4567,12.55,2.66,12.55,2.91,2.46
03:39:28,10.6,0.0,2.6,86.8,0.0,3,17861,4594,12.60,2.78,12.60,2.87,2.46
03:39:29,10.7,0.0,3.2,85.9,0.3,5,17491,4535,12.26,2.55,12.26,2.77,2.41
03:39:30,11.3,0.0,3.2,85.5,0.0,5,18199,4570,12.48,2.63,12.48,2.89,2.46
03:39:31,11.0,0.0,3.3,85.7,0.0,4,18362,4544,12.82,2.65,12.82,3.16,2.48
03:39:32,10.8,0.0,3.1,86.2,0.0,3,18513,4621,12.66,2.68,12.66,2.97,2.48
03:39:33,11.4,0.0,2.9,85.6,0.0,5,18341,4589,13.07,3.05,13.07,2.97,2.48
03:39:34,11.0,0.0,2.7,86.3,0.0,3,18247,4641,13.66,3.40,13.66,3.06,2.49
03:39:35,10.0,0.0,3.3,86.3,0.4,3,17964,4454,12.66,2.65,12.66,3.07,2.45
03:39:36,8.7,0.0,1.9,82.8,6.5,3,18392,4636,16.36,3.11,16.36,5.57,2.52
03:39:37,11.1,0.0,3.4,85.3,0.1,5,18353,4485,12.61,2.56,12.61,3.08,2.45
03:39:38,11.3,0.0,2.3,86.3,0.0,5,18418,4626,12.97,2.76,12.97,3.24,2.49
03:39:39,10.4,0.0,4.0,85.6,0.0,4,18692,4575,13.71,3.35,13.71,3.18,2.49
03:39:40,10.6,0.0,2.8,86.6,0.0,4,18409,4592,12.80,2.76,12.80,3.00,2.47
03:39:41,10.9,0.0,2.7,86.0,0.4,4,18378,4517,12.80,2.65,12.80,3.11,2.47
03:39:42,11.1,0.0,3.1,85.8,0.0,5,18653,4697,13.12,2.92,13.12,3.10,2.51
03:39:43,10.4,0.0,2.7,86.9,0.0,4,18486,4548,12.75,2.69,12.75,3.01,2.47
03:39:44,10.9,0.0,2.7,86.3,0.1,4,18216,4542,12.49,2.59,12.49,2.93,2.46
03:39:45,11.0,0.0,3.3,84.9,0.8,4,18554,4632,13.76,3.31,13.76,3.25,2.47
03:39:46,9.9,0.0,2.3,87.7,0.0,4,18359,4548,12.69,2.63,12.69,3.00,2.46
03:39:47,10.8,0.0,2.8,86.3,0.1,5,18461,4574,12.81,2.61,12.81,3.11,2.47
03:39:48,11.1,0.0,3.2,85.7,0.0,3,18298,4597,12.85,2.60,12.85,3.19,2.48
03:39:49,10.3,0.0,2.2,87.5,0.0,4,18220,4554,12.89,2.76,12.89,3.10,2.51
03:39:50,10.1,0.0,2.7,87.2,0.0,4,18199,4633,12.65,2.63,12.65,3.05,2.50
03:39:51,9.7,0.0,2.9,87.5,0.0,3,18215,4639,13.64,3.32,13.64,3.13,2.49
03:39:52,10.5,0.0,2.1,85.7,1.7,4,18181,4632,13.65,3.03,13.65,3.42,2.47
03:39:53,10.9,0.0,2.6,86.5,0.0,5,18289,4582,13.69,3.35,13.69,3.12,2.49
03:39:54,12.7,0.0,3.5,83.8,0.0,4,18644,5061,13.54,2.67,13.54,3.78,2.48
03:39:55,11.1,0.0,3.8,85.0,0.0,4,18409,4650,13.83,3.34,13.83,3.24,2.48
03:39:56,11.1,0.0,2.8,86.1,0.0,3,18260,4698,14.45,3.84,14.45,3.22,2.49
03:39:57,10.8,0.0,2.6,86.4,0.3,5,17955,4511,12.60,2.52,12.60,3.02,2.44
03:39:58,11.7,0.0,2.9,85.4,0.0,5,18177,4649,12.89,2.74,12.89,3.13,2.48
03:39:59,11.9,0.0,2.4,85.7,0.0,4,18618,4580,13.16,3.05,13.16,2.99,2.47
03:40:00,11.5,0.0,3.0,85.4,0.0,5,18519,4530,12.41,2.49,12.41,2.96,2.44
03:40:01,11.4,0.0,2.6,86.0,0.0,5,18642,4578,12.81,2.78,12.81,3.03,2.51
03:40:02,10.9,0.0,3.4,85.6,0.1,2,18622,4667,12.59,2.67,12.59,2.96,2.49
03:40:03,10.8,0.0,2.7,86.4,0.1,3,18395,4573,13.01,2.88,13.01,3.07,2.47
03:40:04,11.2,0.0,2.4,84.5,1.9,4,18603,4605,13.68,2.77,13.68,3.76,2.49
03:40:05,11.0,0.0,2.8,86.2,0.0,4,18395,4507,12.60,2.59,12.60,3.03,2.46
03:40:06,11.3,0.0,2.2,86.5,0.0,4,18301,4534,12.77,2.72,12.77,3.04,2.48
03:40:07,11.1,0.0,3.6,85.3,0.1,4,18465,4539,12.84,2.72,12.84,3.11,2.48
03:40:08,12.0,0.0,2.8,85.2,0.0,2,18502,4630,12.98,2.76,12.98,3.19,2.51
03:40:09,11.2,0.0,2.6,86.2,0.0,5,18513,4612,13.84,3.51,13.84,3.16,2.48
03:40:10,10.5,0.0,2.7,86.8,0.0,3,18486,4585,12.73,2.55,12.73,3.11,2.46
03:40:11,12.2,0.0,2.5,85.2,0.0,5,18452,4531,12.50,2.58,12.50,2.97,2.47
03:40:12,11.3,0.0,2.4,86.2,0.0,4,18497,4656,12.48,2.59,12.48,2.92,2.46
03:40:13,11.0,0.0,3.2,85.5,0.3,4,18366,4561,12.86,2.68,12.86,3.12,2.47
03:40:14,10.9,0.0,2.5,86.7,0.0,4,18404,4606,12.51,2.56,12.51,2.98,2.46
03:40:15,10.6,0.0,3.2,86.2,0.0,4,18658,4554,12.58,2.61,12.58,3.00,2.46
03:40:16,12.2,0.0,2.4,85.4,0.0,3,18680,4622,13.17,2.92,13.17,3.21,2.52
03:40:17,10.7,0.0,2.6,86.7,0.0,3,18601,4634,12.94,2.85,12.94,3.04,2.50
03:40:18,11.8,0.0,2.1,85.9,0.3,4,18398,4511,12.98,2.58,12.98,3.31,2.46
03:40:19,10.4,0.0,2.6,87.0,0.0,5,18285,4596,13.40,3.19,13.40,3.04,2.49
03:40:20,11.0,0.0,2.3,86.7,0.0,4,18086,4572,12.63,2.61,12.63,2.97,2.47
03:40:21,10.1,0.0,2.9,87.0,0.0,3,18000,4562,12.54,2.59,12.54,2.93,2.46
03:40:22,11.3,0.0,1.9,86.8,0.0,4,18145,4675,12.73,2.69,12.73,2.99,2.48
03:40:23,11.9,0.0,2.4,85.7,0.0,5,18027,4555,12.64,2.66,12.64,2.96,2.45
03:40:24,11.1,0.0,1.8,86.8,0.3,4,18045,4568,12.61,2.63,12.61,2.99,2.45
