Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:50:18,13.9,0.0,2.8,83.0,0.3,4,17955,4666,13.08,2.81,13.08,3.22,2.52
03:50:19,13.8,0.0,3.0,83.1,0.0,3,17943,4649,12.92,2.69,12.92,3.19,2.52
03:50:20,14.4,0.0,2.8,82.8,0.0,3,18370,4599,13.04,2.66,13.04,3.37,2.50
03:50:21,14.1,0.0,2.8,83.1,0.0,3,18402,4556,12.71,2.68,12.71,3.05,2.49
03:50:22,14.8,0.0,2.1,83.1,0.0,6,18477,4682,13.24,2.66,13.24,3.53,2.51
03:50:23,13.8,0.0,3.1,83.0,0.0,2,18043,4712,12.66,2.61,12.66,3.03,2.48
03:50:24,13.9,0.0,2.4,83.7,0.0,3,17922,4525,12.67,2.65,12.67,3.04,2.49
03:50:25,13.7,0.0,2.4,83.6,0.3,2,17845,4635,12.70,2.63,12.70,3.06,2.48
03:50:26,13.7,0.0,2.8,83.5,0.0,2,18132,4603,13.36,2.63,13.36,3.62,2.51
03:50:27,14.1,0.0,2.8,83.1,0.0,1,18041,4664,12.96,2.69,12.96,3.20,2.51
03:50:28,12.2,0.0,2.3,85.5,0.0,1,17356,4620,12.60,2.59,12.60,3.02,2.46
03:50:29,12.8,0.0,3.0,84.1,0.0,1,18391,4568,12.89,2.67,12.89,3.14,2.49
03:50:30,12.7,0.0,2.5,84.8,0.0,2,18149,4520,12.71,2.62,12.71,3.10,2.48
03:50:31,13.7,0.0,2.6,83.6,0.0,3,18601,4731,13.67,3.30,13.67,3.16,2.52
03:50:32,12.8,0.0,2.6,82.5,2.1,4,18243,4430,13.59,2.64,13.59,3.75,2.48
03:50:33,13.3,0.0,3.1,83.5,0.0,4,18110,4515,12.82,2.74,12.82,3.04,2.50
03:50:34,13.7,0.0,2.8,83.1,0.5,4,18139,4502,14.40,3.68,14.40,3.38,2.50
03:50:35,13.8,0.0,2.4,83.8,0.0,3,17998,4510,12.63,2.56,12.63,3.06,2.47
03:50:36,13.6,0.0,2.6,83.8,0.0,1,17989,4435,12.54,2.56,12.54,3.02,2.47
03:50:37,13.6,0.0,2.5,83.8,0.0,1,18458,4582,14.79,4.04,14.79,3.32,2.51
03:50:38,13.2,0.0,2.5,81.5,2.9,1,18428,4587,14.70,2.91,14.70,4.49,2.51
03:50:39,14.4,0.0,3.0,82.1,0.5,1,18513,4588,13.54,2.80,13.54,3.61,2.52
03:50:40,13.2,0.0,3.5,83.3,0.0,1,18455,4571,13.33,3.12,13.33,3.10,2.50
03:50:41,14.7,0.0,3.0,82.3,0.0,3,18376,4597,12.90,2.71,12.90,3.18,2.50
03:50:42,14.1,0.0,3.3,82.5,0.0,1,18062,4575,12.84,2.80,12.84,3.04,2.50
03:50:43,14.0,0.0,3.1,82.9,0.0,1,18005,4649,13.26,3.03,13.26,3.11,2.50
03:50:44,13.5,0.0,2.6,83.9,0.0,2,17894,4498,12.77,2.64,12.77,3.08,2.49
03:50:45,14.3,0.0,3.1,82.3,0.2,1,18091,4572,13.12,2.83,13.12,3.21,2.50
03:50:46,14.2,0.0,3.0,82.9,0.0,1,17942,4536,12.49,2.51,12.49,3.03,2.47
03:50:47,14.1,0.0,2.1,83.8,0.0,1,17888,4567,12.69,2.59,12.69,3.12,2.48
03:50:48,14.1,0.0,2.9,83.0,0.0,2,17862,4549,13.79,3.43,13.79,3.16,2.49
03:50:49,16.3,0.0,1.8,81.9,0.0,4,18290,4946,13.88,2.73,13.88,4.06,2.54
03:50:50,13.5,0.0,2.8,83.7,0.0,2,17893,4505,12.79,2.71,12.79,3.06,2.47
