Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:45:03,11.4,0.0,2.8,85.8,0.0,7,18597,4577,12.92,2.65,12.92,3.32,2.47
03:45:04,12.2,0.0,3.4,84.4,0.0,6,18265,4827,13.23,2.79,13.23,3.44,2.48
03:45:05,12.2,0.0,3.4,84.0,0.4,5,18431,4678,13.69,3.15,13.69,3.36,2.48
03:45:06,13.5,0.0,2.8,83.7,0.0,4,18311,4920,13.52,2.67,13.52,3.76,2.50
03:45:07,11.7,0.0,2.9,85.4,0.0,4,17500,4637,12.51,2.65,12.51,2.93,2.46
03:45:08,9.3,0.0,2.4,88.3,0.0,4,16443,4522,11.52,2.41,11.52,2.30,2.37
03:45:09,11.4,0.0,3.4,85.3,0.0,7,17367,4726,12.29,2.64,12.29,2.77,2.45
03:45:10,12.8,0.0,3.4,83.8,0.0,6,18538,4544,12.81,2.62,12.81,3.24,2.49
03:45:11,11.7,0.0,3.3,85.0,0.0,8,18475,4612,12.57,2.54,12.57,3.10,2.48
03:45:12,11.7,0.0,2.8,85.5,0.0,6,18349,4526,13.87,3.57,13.87,3.13,2.45
03:45:13,12.2,0.0,2.4,85.4,0.0,5,18488,4623,12.53,2.71,12.53,2.93,2.49
03:45:14,11.6,0.0,3.3,85.1,0.0,4,18337,4642,12.62,2.73,12.62,2.95,2.48
03:45:15,12.4,0.0,2.2,85.1,0.3,6,18346,4563,13.96,3.47,13.96,3.29,2.48
03:45:16,13.5,0.0,1.5,84.9,0.1,5,18251,4713,13.61,2.63,13.61,3.89,2.49
03:45:17,13.2,0.0,1.9,84.9,0.0,5,18111,4819,13.90,3.52,13.90,3.20,2.49
03:45:18,12.8,0.0,2.6,84.7,0.0,5,18141,4651,13.92,3.55,13.92,3.14,2.50
03:45:19,13.3,0.0,1.9,83.2,1.5,7,18434,4746,15.09,3.49,15.09,4.27,2.52
03:45:20,11.5,0.0,3.5,85.0,0.0,5,17918,4620,13.19,3.09,13.19,3.02,2.46
03:45:21,11.8,0.0,2.9,85.3,0.0,6,17971,4779,12.41,2.58,12.41,2.93,2.48
03:45:22,11.2,0.0,2.5,86.4,0.0,6,17956,4585,12.72,2.72,12.72,3.03,2.51
03:45:23,12.8,0.0,2.3,84.9,0.0,4,18076,4585,13.02,2.67,13.02,3.34,2.48
03:45:24,12.3,0.0,2.3,85.4,0.0,6,18160,4634,12.85,2.72,12.85,3.13,2.48
03:45:25,11.1,0.0,2.2,86.6,0.1,6,18186,4713,13.78,3.52,13.78,3.09,2.47
03:45:26,11.5,0.0,2.9,85.5,0.0,6,17917,4603,12.42,2.58,12.42,2.92,2.47
03:45:27,11.3,0.0,3.1,85.7,0.0,6,17899,4605,12.83,2.75,12.83,3.06,2.48
03:45:28,12.0,0.0,2.9,85.1,0.0,7,18164,4588,12.93,2.64,12.93,3.23,2.48
03:45:29,12.8,0.0,2.8,84.5,0.0,7,18173,4625,12.47,2.44,12.47,3.10,2.43
03:45:30,11.8,0.0,2.2,85.8,0.3,8,17817,4463,12.46,2.51,12.46,3.04,2.45
03:45:31,12.3,0.0,2.1,85.6,0.0,6,18075,4628,13.13,3.02,13.13,3.02,2.49
03:45:32,12.6,0.0,2.9,84.4,0.0,7,18238,4560,13.27,2.91,13.27,3.32,2.50
03:45:33,11.1,0.0,2.7,86.2,0.0,6,17943,4614,12.37,2.50,12.37,2.95,2.44
03:45:34,11.0,0.0,3.2,85.4,0.4,5,18014,4588,12.67,2.63,12.67,3.07,2.48
03:45:35,12.2,0.0,3.0,84.3,0.5,6,18104,4559,12.91,2.60,12.91,3.28,2.48
03:45:36,13.1,0.0,2.8,84.2,0.0,7,18201,4651,12.62,2.63,12.62,3.02,2.49
03:45:37,14.3,0.0,3.0,82.7,0.0,7,18147,4975,13.53,2.68,13.53,3.81,2.49
03:45:38,12.0,0.0,3.3,84.7,0.0,4,18371,4665,12.83,2.66,12.83,3.15,2.49
