Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:52:32,16.8,0.0,3.6,79.6,0.0,3,20960,5118,17.40,3.70,17.40,6.12,2.67
03:52:33,15.7,0.0,3.7,80.4,0.3,4,20313,5083,16.34,4.27,16.34,4.56,2.61
03:52:34,12.6,0.0,3.6,79.2,4.7,4,20545,5089,16.38,3.40,16.38,5.32,2.66
03:52:35,13.8,0.0,2.7,83.3,0.1,5,20174,4967,15.23,3.46,15.23,4.39,2.61
03:52:36,16.1,0.0,2.7,81.2,0.0,2,20285,5006,15.02,3.08,15.02,4.61,2.67
03:52:37,15.9,0.0,2.4,81.7,0.0,3,20028,4965,15.25,3.26,15.25,4.56,2.70
03:52:38,14.8,0.0,2.8,82.4,0.0,2,19070,4909,14.23,3.00,14.23,3.94,2.63
03:52:39,13.4,0.0,3.2,83.3,0.0,6,19431,4903,14.53,3.05,14.53,4.19,2.66
03:52:40,15.1,0.0,3.3,81.3,0.3,6,19823,4895,17.63,5.15,17.63,4.76,2.67
03:52:41,14.9,0.0,3.4,80.3,1.4,4,19986,4975,15.91,3.35,15.91,5.09,2.72
03:52:42,14.5,0.0,3.2,82.3,0.0,4,19262,4885,14.60,3.04,14.60,4.26,2.68
03:52:43,15.2,0.0,3.3,81.5,0.0,4,19371,4859,14.63,3.09,14.63,4.26,2.68
03:52:44,13.7,0.0,4.0,82.1,0.1,4,18496,4798,15.42,3.88,15.42,4.14,2.61
03:52:45,16.1,0.0,3.7,79.5,0.6,7,20527,5037,19.06,5.58,19.06,5.61,2.72
03:52:46,15.2,0.0,3.6,81.0,0.3,5,19631,4949,18.31,5.68,18.31,4.82,2.68
03:52:47,15.8,0.0,2.7,81.2,0.3,3,19437,4933,17.53,4.95,17.53,4.90,2.69
03:52:48,13.7,0.0,3.1,82.9,0.3,2,19323,4833,17.07,4.85,17.07,4.53,2.66
03:52:49,15.9,0.0,2.4,81.4,0.3,8,19743,5031,18.06,5.27,18.06,4.98,2.70
03:52:50,14.6,0.0,3.6,81.5,0.4,2,19624,5102,18.09,5.19,18.09,5.02,2.71
03:52:51,17.4,0.0,3.0,79.0,0.5,2,19757,5420,19.46,5.85,19.46,5.77,2.70
03:52:52,14.3,0.0,3.0,82.7,0.0,2,19330,4924,16.96,4.95,16.96,4.37,2.65
03:52:53,14.2,0.0,3.1,82.6,0.1,3,19404,4869,16.82,4.54,16.82,4.65,2.66
03:52:54,14.9,0.0,2.7,82.2,0.1,4,19703,5047,17.52,5.03,17.52,4.76,2.66
03:52:55,13.9,0.0,2.7,83.4,0.0,3,19343,4889,16.34,4.43,16.34,4.34,2.65
03:52:56,13.6,0.0,3.0,83.3,0.1,5,19109,4847,16.12,4.26,16.12,4.34,2.68
03:52:57,14.4,0.0,2.9,82.7,0.0,2,18855,4696,14.17,2.89,14.17,3.96,2.62
03:52:58,14.6,0.0,2.7,82.7,0.0,5,19198,4860,15.22,3.24,15.22,4.56,2.71
03:52:59,13.9,0.0,2.6,83.2,0.3,4,18903,4774,14.82,3.33,14.82,4.10,2.61
03:53:00,13.4,0.0,3.3,83.3,0.0,2,18857,4799,14.83,3.30,14.83,4.14,2.65
03:53:01,13.8,0.0,3.0,83.1,0.1,5,19112,4848,16.29,4.52,16.29,4.22,2.65
03:53:02,13.5,0.0,3.2,81.9,1.4,3,19186,4895,15.79,3.56,15.79,4.72,2.68
03:53:03,13.9,0.0,2.7,83.4,0.0,4,18988,4829,14.96,3.33,14.96,4.23,2.68
03:53:04,14.8,0.0,3.1,82.2,0.0,5,18943,4741,14.48,3.07,14.48,4.11,2.66
03:53:05,14.3,0.0,2.5,83.1,0.1,3,18918,4783,15.62,3.85,15.62,4.39,2.65
03:53:06,14.2,0.0,3.2,82.6,0.0,6,19033,4869,14.63,3.14,14.63,4.16,2.65
03:53:07,13.0,0.0,3.1,83.9,0.0,6,18294,4708,14.13,3.01,14.13,3.87,2.61
03:53:08,14.9,0.0,3.4,81.6,0.0,6,19825,4857,16.15,3.87,16.15,4.74,2.68
03:53:09,14.6,0.0,3.1,82.3,0.0,8,19102,4875,14.67,3.26,14.67,4.05,2.65
03:53:10,15.7,0.0,3.8,80.5,0.0,4,19257,4972,18.54,5.69,18.54,4.90,2.64
03:53:11,14.7,0.0,3.1,82.1,0.1,4,19036,4815,15.60,3.73,15.60,4.28,2.65
03:53:12,14.7,0.0,3.7,81.4,0.3,2,19271,4953,17.14,4.92,17.14,4.55,2.67
03:53:13,15.4,0.0,3.7,80.7,0.3,3,19332,4926,19.55,6.56,19.55,4.93,2.66
03:53:14,16.3,0.0,2.8,80.4,0.5,5,19371,4919,19.73,6.59,19.73,5.02,2.66
03:53:15,14.5,0.0,3.1,82.1,0.3,5,19361,4947,17.55,5.10,17.55,4.75,2.67
03:53:16,15.9,0.0,2.8,81.2,0.1,6,19247,4987,17.42,5.36,17.42,4.52,2.64
03:53:17,15.1,0.0,3.1,81.7,0.1,5,19008,4916,17.45,5.15,17.45,4.54,2.64
03:53:18,15.1,0.0,3.5,81.1,0.3,2,19218,4988,17.81,5.61,17.81,4.63,2.63
03:53:19,14.5,0.0,3.1,82.4,0.0,4,19285,4914,16.49,4.45,16.49,4.46,2.69
03:53:20,15.0,0.0,3.2,81.3,0.5,5,19254,4888,17.90,5.38,17.90,4.82,2.67
03:53:21,15.5,0.0,3.4,80.9,0.1,4,19224,4955,17.49,5.32,17.49,4.54,2.65
03:53:22,14.6,0.0,2.4,82.7,0.3,2,18929,4870,15.77,3.75,15.77,4.58,2.64
03:53:23,14.6,0.0,3.4,82.0,0.0,4,18770,4792,14.10,2.86,14.10,3.97,2.61
03:53:24,14.3,0.0,2.5,83.3,0.0,3,18797,4873,14.42,2.98,14.42,4.15,2.65
03:53:25,14.4,0.0,2.6,82.9,0.1,7,18785,4746,14.12,2.80,14.12,4.10,2.62
03:53:26,14.6,0.0,3.2,81.9,0.3,5,19030,4863,15.66,3.78,15.66,4.42,2.67
03:53:27,13.7,0.0,2.6,83.6,0.1,6,18958,4828,14.78,3.22,14.78,4.22,2.66
03:53:28,13.9,0.0,3.2,82.4,0.5,4,18895,4741,14.72,2.95,14.72,4.40,2.64
03:53:29,14.5,0.0,2.7,82.8,0.0,5,18886,4786,14.50,3.04,14.50,4.18,2.64
03:53:30,13.4,0.0,2.7,83.5,0.4,7,18703,4667,14.30,2.94,14.30,4.07,2.63
03:53:31,14.1,0.0,3.5,82.5,0.0,5,19013,4807,15.47,3.80,15.47,4.26,2.66
