Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:42:07,15.4,0.0,3.1,81.3,0.3,4,20877,5293,16.31,3.28,16.31,5.47,2.59
03:42:08,16.2,0.0,3.5,80.3,0.0,4,20989,5155,15.74,2.90,15.74,5.40,2.65
03:42:09,14.2,0.0,2.7,82.5,0.6,5,19952,4889,14.58,3.05,14.58,4.17,2.57
03:42:10,15.4,0.0,3.6,81.0,0.0,6,20245,5122,14.70,3.03,14.70,4.33,2.58
03:42:11,14.3,0.0,3.8,81.8,0.0,5,20242,5132,14.60,2.81,14.60,4.51,2.63
03:42:12,15.3,0.0,3.5,81.1,0.0,5,20099,4952,14.40,2.88,14.40,4.28,2.63
03:42:13,14.3,0.0,4.1,81.6,0.0,5,19669,4919,14.34,2.99,14.34,4.08,2.65
03:42:14,15.3,0.0,3.9,80.8,0.0,4,19773,4994,14.34,2.87,14.34,4.19,2.64
03:42:15,13.9,0.0,3.7,82.4,0.0,6,19657,4801,13.86,2.65,13.86,3.98,2.59
03:42:16,13.3,0.0,4.1,80.8,1.8,8,20001,4955,18.03,5.23,18.03,5.03,2.62
03:42:17,14.2,0.0,2.9,82.5,0.4,4,19572,4992,16.03,4.29,16.03,4.28,2.62
03:42:18,14.5,0.0,3.5,81.8,0.3,5,19755,5017,17.53,5.25,17.53,4.52,2.66
03:42:19,14.2,0.0,3.2,82.5,0.1,6,19961,4884,16.33,4.55,16.33,4.26,2.64
03:42:20,14.9,0.0,3.8,81.0,0.3,6,20162,4981,18.55,5.91,18.55,4.69,2.65
03:42:21,14.5,0.0,3.4,81.9,0.1,6,19785,4891,16.90,4.86,16.90,4.38,2.64
03:42:22,13.5,0.0,3.3,83.0,0.1,5,19339,4918,17.01,5.04,17.01,4.27,2.62
03:42:23,15.1,0.0,2.5,81.9,0.4,7,20016,4928,16.69,4.46,16.69,4.59,2.63
03:42:24,14.0,0.0,3.2,82.7,0.1,5,19230,4909,14.99,3.70,14.99,3.94,2.64
03:42:25,15.1,0.0,2.9,81.8,0.1,6,19631,4863,16.77,4.81,16.77,4.31,2.63
03:42:26,13.8,0.0,3.1,83.0,0.1,4,19646,4882,14.83,3.35,14.83,4.12,2.65
03:42:27,15.0,0.0,3.3,81.6,0.1,4,19769,4932,15.01,3.20,15.01,4.41,2.68
03:42:28,15.1,0.0,3.1,81.5,0.3,5,19771,4874,14.70,3.09,14.70,4.31,2.66
03:42:29,14.1,0.0,3.6,82.2,0.1,6,19867,4904,16.66,4.55,16.66,4.39,2.64
03:42:30,13.7,0.0,3.4,82.8,0.0,6,19742,4993,14.15,2.89,14.15,4.01,2.63
03:42:31,14.2,0.0,2.8,83.0,0.0,7,19658,4791,14.03,2.88,14.03,3.89,2.61
03:42:32,15.1,0.0,3.2,81.6,0.1,5,19666,4867,14.85,3.36,14.85,4.06,2.66
03:42:33,13.4,0.0,3.7,81.3,1.7,8,19834,4933,15.83,3.57,15.83,4.70,2.62
03:42:34,14.5,0.0,2.4,83.1,0.0,10,19457,4774,14.60,3.11,14.60,4.16,2.60
03:42:35,15.0,0.0,3.2,81.8,0.0,7,19936,4943,16.01,3.99,16.01,4.43,2.66
03:42:36,14.1,0.0,3.1,81.2,1.7,7,19891,4859,15.73,3.42,15.73,4.78,2.65
03:42:37,15.1,0.0,3.2,81.8,0.0,8,19705,4855,15.97,4.11,15.97,4.25,2.63
03:42:38,14.7,0.0,2.7,82.6,0.0,4,19890,4867,14.68,3.07,14.68,4.27,2.66
03:42:39,13.9,0.0,3.6,82.6,0.0,9,19595,4811,14.77,3.23,14.77,4.11,2.60
03:42:40,14.3,0.0,4.4,81.4,0.0,5,19564,4743,14.36,2.97,14.36,4.01,2.60
03:42:41,15.1,0.0,3.8,81.1,0.0,9,19704,4822,14.29,2.95,14.29,4.02,2.65
03:42:42,15.5,0.0,3.3,81.3,0.0,5,19508,4934,13.98,2.80,13.98,3.90,2.60
03:42:43,14.2,0.0,3.3,82.4,0.0,6,19649,4718,13.89,2.69,13.89,3.96,2.58
03:42:44,15.0,0.0,3.0,81.9,0.1,6,19830,4883,14.96,3.42,14.96,4.17,2.64
03:42:45,15.2,0.0,3.4,81.2,0.1,8,20017,4909,17.56,5.45,17.56,4.49,2.59
03:42:46,14.9,0.0,4.0,80.8,0.3,8,19848,5005,17.41,5.01,17.41,4.67,2.63
03:42:47,15.5,0.0,3.9,80.3,0.3,6,19881,4807,17.82,5.30,17.82,4.76,2.64
03:42:48,16.5,0.0,4.3,78.7,0.5,6,19940,4948,18.21,5.42,18.21,5.00,2.64
03:42:49,15.5,0.0,3.7,80.6,0.3,8,19908,4968,17.81,5.25,17.81,4.83,2.66
03:42:50,15.5,0.0,3.3,81.0,0.1,6,20055,4963,18.22,5.76,18.22,4.72,2.63
03:42:51,14.1,0.0,3.5,82.2,0.3,5,19997,4916,18.15,5.49,18.15,4.85,2.65
03:42:52,15.2,0.0,3.3,81.2,0.3,5,19981,4995,16.87,4.59,16.87,4.62,2.65
03:42:53,14.8,0.0,4.3,80.6,0.4,6,19808,4915,17.34,4.96,17.34,4.68,2.65
03:42:54,14.4,0.0,3.8,81.6,0.3,4,19851,4895,15.88,4.06,15.88,4.22,2.64
03:42:55,15.2,0.0,4.3,80.6,0.0,3,19689,4889,16.64,4.67,16.64,4.32,2.61
03:42:56,15.1,0.0,2.8,82.1,0.0,6,19530,4780,15.14,3.45,15.14,4.23,2.59
03:42:57,14.4,0.0,3.0,82.3,0.3,4,19648,4798,13.99,2.71,13.99,4.04,2.60
03:42:58,14.4,0.0,3.8,81.4,0.4,7,19650,4870,14.82,2.99,14.82,4.45,2.62
03:42:59,14.5,0.0,3.3,82.0,0.1,5,19528,4832,14.30,2.88,14.30,4.16,2.62
03:43:00,14.0,0.0,3.1,82.8,0.1,4,19666,4854,14.54,3.06,14.54,4.15,2.64
03:43:01,13.6,0.0,4.0,82.3,0.1,5,19674,4828,14.59,3.03,14.59,4.19,2.63
03:43:02,13.7,0.0,2.6,83.7,0.0,8,19645,4840,14.74,3.21,14.74,4.14,2.64
03:43:03,13.9,0.0,2.8,82.7,0.5,3,19521,4765,14.23,2.71,14.23,4.27,2.61
03:43:04,13.7,0.0,3.7,82.6,0.0,4,19606,4776,14.06,2.81,14.06,3.99,2.62
03:43:05,14.3,0.0,3.3,82.4,0.0,6,19847,4867,15.19,3.62,15.19,4.11,2.64
03:43:06,15.6,0.0,3.1,81.3,0.0,7,19724,4867,15.21,3.51,15.21,4.22,2.64
