Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
04:13:41,18.1,0.0,4.0,77.4,0.5,2,21278,5328,20.10,5.18,20.10,7.03,2.67
04:13:42,16.4,0.0,3.6,78.9,1.0,4,20735,5225,18.02,5.38,18.02,4.83,2.67
04:13:43,14.5,0.0,3.2,77.7,4.6,3,20752,5220,17.60,3.97,17.60,5.87,2.68
04:13:44,16.6,0.0,3.8,79.5,0.1,2,20825,5197,17.77,4.66,17.77,5.33,2.66
04:13:45,15.6,0.0,3.5,80.7,0.3,8,20624,5135,18.28,5.31,18.28,5.18,2.67
04:13:46,16.1,0.0,3.3,80.5,0.1,4,20225,5108,17.53,4.92,17.53,4.87,2.71
04:13:47,14.9,0.0,3.4,81.4,0.3,3,19407,4837,14.46,3.06,14.46,4.11,2.66
04:13:48,14.7,0.0,4.1,79.8,1.4,10,19958,5018,15.69,3.14,15.69,5.05,2.69
04:13:49,16.5,0.0,3.0,80.4,0.1,4,20302,5052,15.43,3.34,15.43,4.66,2.72
04:13:50,16.3,0.0,3.1,79.3,1.2,2,20111,4909,15.58,3.04,15.58,5.08,2.68
04:13:51,15.4,0.0,3.7,80.8,0.1,2,19624,4835,15.13,3.46,15.13,4.25,2.68
04:13:52,16.0,0.0,3.4,80.5,0.1,2,19666,4898,16.54,4.34,16.54,4.57,2.67
04:13:53,14.6,0.0,3.9,80.4,1.1,4,20011,4998,15.49,3.27,15.49,4.82,2.71
04:13:54,14.7,0.0,3.9,81.4,0.0,4,19434,4775,14.57,3.06,14.57,4.24,2.67
04:13:55,16.4,0.0,4.4,79.1,0.0,4,19620,4855,14.66,3.18,14.66,4.18,2.73
04:13:56,17.1,0.0,4.2,78.5,0.2,4,19778,4993,15.07,3.18,15.07,4.60,2.68
04:13:57,16.4,0.0,4.8,78.8,0.0,7,19605,4858,14.55,2.98,14.55,4.28,2.65
04:13:58,17.2,0.0,4.1,78.6,0.1,4,19813,4946,16.32,4.14,16.32,4.71,2.70
04:13:59,16.5,0.0,3.8,79.7,0.0,3,19698,4925,15.10,3.45,15.10,4.27,2.62
04:14:00,16.7,0.0,3.2,80.1,0.0,2,19563,4928,14.57,3.10,14.57,4.14,2.66
04:14:01,15.6,0.0,3.8,80.6,0.0,5,19759,4847,14.92,3.53,14.92,4.06,2.65
04:14:02,16.1,0.0,3.9,79.9,0.1,2,19693,4952,15.90,4.11,15.90,4.25,2.68
04:14:03,15.3,0.0,3.6,79.6,1.4,3,19771,5091,16.43,3.93,16.43,4.91,2.64
