Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
04:08:29,17.3,0.0,4.7,74.5,3.5,4,21672,5487,20.06,4.68,20.06,7.38,2.64
04:08:30,17.2,0.0,3.2,79.5,0.1,5,20660,4919,14.69,2.98,14.69,4.35,2.62
04:08:31,15.4,0.0,4.3,79.9,0.4,5,19881,4914,15.32,3.29,15.32,4.55,2.64
04:08:32,15.9,0.0,3.8,80.2,0.1,4,19344,5010,15.59,4.21,15.59,3.78,2.62
04:08:33,16.4,0.0,4.4,79.0,0.1,4,19745,4967,15.17,3.15,15.17,4.59,2.66
04:08:34,16.7,0.0,3.9,79.1,0.4,5,19489,4893,16.76,4.59,16.76,4.46,2.62
04:08:35,16.0,0.0,4.8,79.2,0.0,4,19577,4878,15.63,3.82,15.63,4.21,2.62
04:08:36,16.2,0.0,4.0,79.9,0.0,4,19626,4923,15.08,3.25,15.08,4.35,2.67
04:08:37,16.7,0.0,3.7,79.4,0.2,4,19531,4978,17.20,4.74,17.20,4.62,2.66
04:08:38,15.7,0.0,4.2,79.6,0.5,6,19128,4824,14.49,2.98,14.49,4.16,2.61
04:08:39,16.8,0.0,4.1,79.0,0.0,5,19602,4921,14.94,3.25,14.94,4.26,2.69
04:08:40,15.7,0.0,5.4,78.9,0.0,3,19628,4945,14.87,3.24,14.87,4.17,2.68
04:08:41,16.8,0.0,4.0,79.2,0.0,3,19636,4956,17.73,5.26,17.73,4.56,2.66
04:08:42,16.4,0.0,3.7,79.9,0.0,7,19831,4927,14.94,3.20,14.94,4.30,2.67
04:08:43,14.6,0.0,3.6,81.8,0.0,4,19799,4791,14.61,2.91,14.61,4.29,2.61
04:08:44,15.1,0.0,4.0,80.7,0.2,5,19756,4927,14.79,3.19,14.79,4.20,2.65
04:08:45,17.4,0.0,3.7,78.9,0.0,5,20139,4983,15.38,3.44,15.38,4.48,2.67
04:08:46,16.0,0.0,4.4,79.6,0.0,3,19516,4876,14.52,3.08,14.52,4.07,2.63
04:08:47,16.8,0.0,4.1,78.8,0.2,5,19352,4870,15.79,3.95,15.79,4.24,2.64
04:08:48,15.6,0.0,4.4,79.9,0.1,5,19607,4929,15.99,4.09,15.99,4.34,2.62
04:08:49,17.4,0.0,4.0,78.4,0.2,6,19579,4981,16.87,4.54,16.87,4.63,2.63
04:08:50,16.5,0.0,4.0,79.3,0.1,5,19645,4991,16.80,4.62,16.80,4.48,2.62
04:08:51,16.9,0.0,5.0,77.8,0.2,6,19325,4991,16.22,3.93,16.22,4.65,2.61
04:08:52,16.1,0.0,4.8,78.4,0.6,3,19498,4990,18.06,5.68,18.06,4.62,2.61
04:08:53,17.2,0.0,4.9,77.7,0.2,5,19416,4890,17.73,5.33,17.73,4.58,2.63
04:08:54,15.4,0.0,5.0,79.6,0.0,5,19576,4858,17.91,5.28,17.91,4.64,2.64
04:08:55,17.3,0.0,4.6,78.0,0.1,5,19630,4965,17.98,5.49,17.98,4.56,2.62
04:08:56,15.7,0.0,4.5,78.1,1.7,3,19440,4909,16.48,4.15,16.48,4.75,2.62
04:08:57,17.3,0.0,4.1,78.6,0.0,3,19700,4955,15.35,3.58,15.35,4.28,2.65
04:08:58,16.1,0.0,3.8,79.3,0.9,4,19454,4951,18.14,5.52,18.14,4.63,2.62
04:08:59,18.8,0.0,3.6,77.2,0.4,3,19306,5208,15.33,2.97,15.33,4.92,2.63
04:09:00,16.2,0.0,4.8,78.8,0.1,5,19438,4806,14.70,3.05,14.70,4.26,2.65
04:09:01,16.5,0.0,4.1,79.3,0.1,4,19270,4821,14.54,3.24,14.54,3.95,2.65
04:09:02,17.5,0.0,3.9,78.7,0.0,6,19255,4854,14.62,3.13,14.62,4.09,2.65
04:09:03,16.6,0.0,3.7,79.6,0.1,3,19484,4965,15.61,3.77,15.61,4.28,2.73
04:09:04,16.6,0.0,3.8,79.5,0.1,5,19165,4772,15.20,3.69,15.20,3.99,2.63
04:09:05,17.5,0.0,3.6,78.7,0.1,5,19195,4787,15.42,3.49,15.42,4.38,2.65
04:09:06,17.1,0.0,3.5,79.0,0.4,5,19284,4832,16.75,4.47,16.75,4.51,2.64
04:09:07,16.8,0.0,3.9,79.2,0.1,4,19052,4756,14.31,2.99,14.31,3.97,2.61
04:09:08,17.0,0.0,4.4,78.6,0.0,5,19589,4870,15.24,3.48,15.24,4.26,2.64
04:09:09,18.3,0.0,3.7,78.0,0.0,6,19438,4967,14.91,3.16,14.91,4.33,2.68
04:09:10,16.8,0.0,4.3,78.9,0.1,4,19350,5028,16.72,4.56,16.72,4.35,2.65
04:09:11,16.8,0.0,3.9,78.9,0.4,7,19412,4888,16.55,4.41,16.55,4.53,2.63
04:09:12,16.5,0.0,3.9,79.6,0.0,6,19573,4872,15.15,3.64,15.15,4.01,2.61
04:09:13,16.4,0.0,3.3,80.2,0.0,3,19604,4804,16.48,4.48,16.48,4.25,2.62
04:09:14,16.0,0.0,4.4,79.6,0.0,5,19561,4802,15.33,3.67,15.33,4.08,2.63
04:09:15,16.3,0.0,3.1,80.4,0.1,4,19659,4867,15.56,3.79,15.56,4.21,2.65
04:09:16,16.5,0.0,4.0,79.2,0.2,3,19570,5054,18.33,5.71,18.33,4.64,2.64
04:09:17,15.8,0.0,4.1,79.4,0.7,3,19726,4890,19.42,6.41,19.42,4.87,2.65
04:09:18,16.6,0.0,4.6,78.5,0.2,3,19774,4894,18.94,6.25,18.94,4.64,2.65
04:09:19,16.6,0.0,4.0,79.1,0.2,3,19608,4826,17.09,5.06,17.09,4.32,2.67
04:09:20,17.8,0.0,3.4,78.6,0.2,3,19781,4975,16.94,4.85,16.94,4.41,2.64
04:09:21,17.2,0.0,4.5,78.2,0.1,3,19861,4977,18.16,5.48,18.16,4.74,2.65
04:09:22,17.0,0.0,3.9,79.0,0.1,3,19790,4857,16.78,4.74,16.78,4.35,2.64
04:09:23,17.3,0.0,3.9,78.7,0.1,5,19847,5002,17.32,5.03,17.32,4.58,2.65
04:09:24,17.6,0.0,3.9,78.4,0.1,3,19424,4961,18.28,5.79,18.28,4.59,2.64
04:09:25,16.4,0.0,2.6,80.0,1.1,4,19174,4866,15.66,3.64,15.66,4.57,2.61
04:09:26,16.9,0.0,4.2,78.7,0.1,5,19342,4898,16.33,4.46,16.33,4.26,2.64
04:09:27,16.9,0.0,3.2,79.8,0.1,3,19166,4843,15.95,4.09,15.95,4.27,2.64
04:09:28,17.3,0.0,4.6,78.2,0.0,3,19226,4898,16.00,3.92,16.00,4.50,2.64
