Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:31:39,15.3,0.0,4.2,80.2,0.3,4,21224,5282,17.91,4.11,17.91,5.96,2.62
03:31:40,15.2,0.0,3.6,80.9,0.3,1,20487,5087,14.91,3.04,14.91,4.47,2.59
03:31:41,13.9,0.0,3.0,82.8,0.4,1,20529,5008,14.67,2.96,14.67,4.31,2.64
03:31:42,15.0,0.0,2.3,82.7,0.0,1,20404,5050,14.75,2.85,14.75,4.53,2.60
03:31:43,15.2,0.0,3.2,81.6,0.0,1,20132,4930,14.72,2.77,14.72,4.51,2.62
03:31:44,15.2,0.0,3.6,81.3,0.0,1,19688,4921,14.76,3.06,14.76,4.31,2.66
03:31:45,14.9,0.0,4.0,80.6,0.5,3,19796,4964,16.79,4.52,16.79,4.55,2.63
03:31:46,14.5,0.0,2.8,82.3,0.4,1,19811,4935,17.34,4.90,17.34,4.70,2.67
03:31:47,15.5,0.0,2.6,81.7,0.3,1,20030,4993,18.57,5.69,18.57,4.99,2.67
03:31:48,16.2,0.0,3.0,79.1,1.6,6,19927,5094,19.50,5.67,19.50,5.79,2.68
03:31:49,14.9,0.0,2.8,82.1,0.1,1,19480,4955,18.53,5.70,18.53,4.83,2.66
03:31:50,13.5,0.0,4.5,80.4,1.7,2,19632,5010,19.31,5.88,19.31,5.44,2.67
03:31:51,15.0,0.0,3.4,81.3,0.3,3,19578,4991,17.44,4.95,17.44,4.71,2.69
03:31:52,14.4,0.0,3.3,82.3,0.0,1,19602,4831,16.72,4.08,16.72,4.86,2.65
03:31:53,14.6,0.0,3.0,82.3,0.1,2,19708,5240,16.86,4.63,16.86,4.51,2.70
03:31:54,14.7,0.0,2.6,82.4,0.4,1,19758,4929,17.32,5.00,17.32,4.54,2.65
03:31:55,14.4,0.0,3.2,82.1,0.4,2,19329,4973,16.63,4.52,16.63,4.41,2.66
03:31:56,13.5,0.0,3.1,83.3,0.1,1,19424,4823,15.05,3.33,15.05,4.25,2.65
03:31:57,13.8,0.0,2.6,83.4,0.3,1,19322,4828,15.16,3.55,15.16,4.14,2.66
03:31:58,13.4,0.0,2.9,83.6,0.1,1,19611,4895,16.46,4.14,16.46,4.67,2.66
03:31:59,13.9,0.0,3.3,82.7,0.1,1,19248,4840,14.20,2.90,14.20,3.95,2.64
03:32:00,13.5,0.0,3.2,83.1,0.3,3,19382,4798,14.24,2.84,14.24,4.06,2.66
03:32:01,13.3,0.0,4.3,82.1,0.3,3,20008,5024,16.38,4.08,16.38,4.61,2.67
03:32:02,14.1,0.0,3.0,82.8,0.1,1,19515,4896,16.28,4.25,16.28,4.40,2.65
03:32:03,14.5,0.0,3.1,82.4,0.0,2,19319,4814,14.22,2.84,14.22,4.05,2.65
03:32:04,13.8,0.0,2.6,83.3,0.4,1,19241,4747,14.35,2.91,14.35,4.11,2.64
03:32:05,13.3,0.0,3.2,83.2,0.3,1,19314,4828,14.29,2.84,14.29,4.15,2.66
03:32:06,15.8,0.0,3.9,80.3,0.0,2,19382,4882,14.88,3.24,14.88,4.23,2.71
03:32:07,16.5,0.0,3.8,79.6,0.0,1,19181,4808,14.63,3.00,14.63,4.24,2.65
03:32:08,14.5,0.0,3.5,79.8,2.1,1,19485,4845,15.90,3.13,15.90,5.19,2.66
03:32:09,14.7,0.0,3.7,81.5,0.1,1,19382,4894,15.49,3.64,15.49,4.31,2.67
03:32:10,15.2,0.0,3.2,81.7,0.0,1,19340,4784,15.18,3.52,15.18,4.24,2.68
03:32:11,14.7,0.0,2.9,82.3,0.0,1,19293,4761,14.02,2.76,14.02,3.99,2.63
03:32:12,14.3,0.0,3.6,82.2,0.0,1,19366,4843,14.28,2.95,14.28,3.98,2.65
03:32:13,14.8,0.0,3.8,81.5,0.0,1,19285,4908,14.90,3.32,14.90,4.14,2.67
03:32:14,16.3,0.0,3.7,80.0,0.0,2,19265,4741,14.99,3.44,14.99,4.13,2.62
03:32:15,16.5,0.0,2.8,80.5,0.3,1,19559,4849,16.41,4.26,16.41,4.45,2.65
03:32:16,16.7,0.0,3.2,79.9,0.3,2,20152,5066,19.74,5.98,19.74,5.70,2.70
03:32:17,16.3,0.0,2.8,80.6,0.3,1,19727,5025,18.40,5.68,18.40,4.83,2.66
03:32:18,15.1,0.0,2.9,81.8,0.1,1,19709,4975,17.46,5.18,17.46,4.61,2.64
03:32:19,15.7,0.0,3.9,80.2,0.3,1,19302,4885,17.05,4.83,17.05,4.47,2.66
03:32:20,14.7,0.0,3.5,81.8,0.0,1,19489,4872,17.21,5.16,17.21,4.38,2.63
03:32:21,17.3,0.0,3.3,79.3,0.1,1,19649,5102,18.49,5.10,18.49,5.49,2.69
03:32:22,15.6,0.0,2.9,81.3,0.1,3,19349,5013,15.39,3.63,15.39,4.30,2.67
03:32:23,15.3,0.0,2.7,81.5,0.5,1,19702,4841,17.46,4.64,17.46,5.16,2.65
03:32:24,14.9,0.0,2.9,82.0,0.1,1,19403,4925,16.18,4.06,16.18,4.51,2.68
03:32:25,13.6,0.0,2.7,83.1,0.5,1,19594,4851,16.85,4.41,16.85,4.67,2.68
03:32:26,14.6,0.0,3.3,81.5,0.5,1,19495,4981,17.07,4.51,17.07,4.80,2.67
03:32:27,16.3,0.0,3.8,79.7,0.3,1,19601,5050,17.36,4.32,17.36,5.27,2.70
03:32:28,14.6,0.0,2.8,82.5,0.0,1,19565,4890,15.25,3.59,15.25,4.17,2.66
03:32:29,14.7,0.0,3.8,81.4,0.1,1,19213,4792,14.48,3.00,14.48,4.11,2.66
03:32:30,13.8,0.0,3.7,82.5,0.0,1,19348,4790,14.61,2.94,14.61,4.28,2.65
03:32:31,15.5,0.0,2.9,81.5,0.1,1,19495,4853,15.91,3.88,15.91,4.49,2.69
03:32:32,14.1,0.0,3.6,82.0,0.4,1,19378,4817,14.97,3.20,14.97,4.35,2.67
03:32:33,14.9,0.0,2.4,82.6,0.0,2,19342,4765,15.38,3.61,15.38,4.25,2.69
03:32:34,15.2,0.0,2.7,82.2,0.0,1,19147,4743,14.42,2.92,14.42,4.18,2.67
03:32:35,15.2,0.0,3.3,81.5,0.0,1,19045,4696,15.04,3.18,15.04,4.37,2.65
