Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
03:47:20,13.4,0.0,3.8,82.5,0.3,2,19851,4871,16.77,4.86,16.77,4.21,2.56
03:47:21,13.5,0.0,3.9,82.0,0.5,5,20450,5211,16.84,3.82,16.84,5.39,2.61
03:47:22,11.2,0.0,2.9,73.8,12.0,2,20800,5285,21.23,5.57,21.23,7.41,2.59
03:47:23,13.3,0.0,2.9,83.7,0.1,3,20348,5091,17.08,4.74,17.08,4.68,2.62
03:47:24,15.2,0.0,3.6,80.6,0.6,5,21607,5277,18.10,4.28,18.10,6.14,2.67
03:47:25,14.1,0.0,2.6,83.1,0.1,2,21068,5288,18.00,5.22,18.00,4.94,2.66
03:47:26,13.8,0.0,3.5,82.6,0.1,3,20080,5080,14.88,2.95,14.88,4.59,2.62
03:47:27,13.3,0.0,2.5,84.0,0.3,2,20016,5004,14.57,3.06,14.57,4.17,2.63
03:47:28,12.8,0.0,4.1,83.0,0.1,4,19945,4914,14.77,3.20,14.77,4.19,2.61
03:47:29,11.9,0.0,3.8,83.1,1.3,6,19964,5073,16.83,4.14,16.83,4.92,2.62
03:47:30,13.2,0.0,2.7,83.5,0.6,5,19352,4908,14.35,2.87,14.35,4.09,2.60
03:47:31,12.7,0.0,3.5,83.8,0.0,4,19532,4907,14.60,3.23,14.60,3.96,2.60
03:47:32,12.8,0.0,2.7,84.3,0.1,3,19427,4862,14.26,2.90,14.26,4.04,2.61
03:47:33,13.7,0.0,2.6,83.7,0.0,4,19655,4953,16.78,4.62,16.78,4.33,2.63
03:47:34,13.3,0.0,2.7,83.8,0.1,2,19509,4886,17.33,4.64,17.33,4.84,2.61
03:47:35,13.0,0.0,2.7,84.3,0.0,6,19398,4875,15.58,3.81,15.58,4.19,2.63
03:47:36,13.1,0.0,2.2,84.4,0.3,3,19443,4894,16.17,4.25,16.17,4.25,2.64
03:47:37,12.8,0.0,3.5,83.6,0.1,3,19513,4903,14.81,3.27,14.81,4.12,2.65
03:47:38,12.4,0.0,3.0,84.5,0.1,5,19185,4898,14.33,2.93,14.33,4.05,2.63
03:47:39,13.6,0.0,2.9,83.5,0.0,5,19458,4841,14.18,2.87,14.18,4.01,2.61
03:47:40,12.8,0.0,3.1,84.0,0.0,5,19409,4873,15.76,4.08,15.76,4.10,2.61
03:47:41,12.6,0.0,3.3,84.0,0.0,2,19338,4800,14.02,2.83,14.02,3.92,2.61
03:47:42,13.6,0.0,3.1,83.4,0.0,3,19175,4785,14.04,2.91,14.04,3.92,2.61
03:47:43,14.3,0.0,2.9,82.7,0.0,5,19569,4957,14.56,3.18,14.56,4.03,2.64
03:47:44,13.2,0.0,3.1,83.2,0.5,4,19519,4910,17.37,5.11,17.37,4.48,2.62
03:47:45,14.2,0.0,2.8,82.8,0.1,3,19701,5084,17.67,4.68,17.67,5.20,2.64
03:47:46,13.9,0.0,3.2,82.8,0.1,4,19566,4933,16.74,4.69,16.74,4.42,2.63
03:47:47,14.3,0.0,3.1,82.2,0.4,4,19450,4947,17.77,5.35,17.77,4.63,2.62
03:47:48,14.6,0.0,3.8,81.3,0.3,7,19603,5020,18.18,5.99,18.18,4.52,2.63
03:47:49,12.8,0.0,4.0,83.2,0.0,4,19523,4945,16.89,4.66,16.89,4.58,2.66
03:47:50,13.6,0.0,3.3,81.2,1.9,4,19408,4951,17.16,4.53,17.16,4.96,2.63
03:47:51,13.8,0.0,3.0,83.1,0.1,4,19526,5065,16.60,4.47,16.60,4.55,2.65
03:47:52,16.9,0.0,3.3,79.7,0.1,4,19719,5254,17.16,4.27,17.16,5.27,2.65
03:47:53,13.4,0.0,2.9,83.6,0.1,4,19468,4946,16.06,4.20,16.06,4.37,2.63
03:47:54,13.8,0.0,3.0,83.2,0.0,3,19444,4925,16.03,4.24,16.03,4.18,2.62
03:47:55,11.9,0.0,2.8,85.0,0.3,8,19271,4850,15.03,3.42,15.03,4.21,2.62
03:47:56,13.9,0.0,3.1,82.9,0.1,5,19399,4934,15.71,3.94,15.71,4.25,2.61
03:47:57,13.0,0.0,2.9,84.2,0.0,5,19288,4866,14.16,2.83,14.16,4.08,2.61
03:47:58,13.3,0.0,2.1,84.5,0.1,5,19040,4779,13.97,2.77,13.97,3.95,2.57
03:47:59,13.2,0.0,2.9,83.9,0.0,5,19361,4919,14.40,2.91,14.40,4.21,2.62
03:48:00,14.1,0.0,3.0,82.8,0.1,5,19203,4858,14.83,3.38,14.83,4.09,2.61
03:48:01,13.8,0.0,2.8,83.2,0.1,7,19345,4939,14.16,2.90,14.16,3.96,2.61
