Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:15:59,26.0,0.0,5.0,68.8,0.2,4,26999,5663,23.15,1.78,23.15,13.02,2.79
01:16:00,26.9,0.0,3.0,70.1,0.0,7,25196,5497,22.56,1.76,22.56,12.48,2.78
01:16:01,24.8,0.0,3.0,72.2,0.0,5,25291,5539,23.48,1.77,23.48,13.26,2.75
01:16:02,24.3,0.0,3.5,72.1,0.0,2,25995,5673,22.45,1.73,22.45,12.31,2.75
01:16:03,25.3,0.0,4.1,70.5,0.0,2,25367,5661,22.92,1.74,22.92,12.79,2.76
01:16:04,28.1,0.0,3.6,68.2,0.1,6,25098,5608,22.82,1.73,22.82,12.73,2.77
01:16:05,26.7,0.0,3.1,68.7,1.5,1,24936,5684,23.35,1.74,23.35,13.26,2.75
01:16:06,26.3,0.0,3.3,69.5,0.9,3,25424,5577,22.95,1.75,22.95,12.85,2.79
01:16:07,28.1,0.0,3.6,67.8,0.5,1,25306,5610,22.68,1.74,22.68,12.64,2.79
01:16:08,27.4,0.0,3.6,69.0,0.0,3,25255,5494,22.76,1.78,22.76,12.65,2.79
01:16:09,26.6,0.0,3.7,69.1,0.6,2,24725,5535,23.17,1.91,23.17,12.83,2.74
01:16:10,24.0,0.0,4.0,70.5,1.5,2,24190,5386,22.54,1.75,22.54,12.46,2.73
01:16:11,24.3,0.0,4.2,70.6,0.9,4,23873,5367,21.93,1.76,21.93,11.84,2.76
01:16:12,26.6,0.0,3.9,68.9,0.6,2,24744,5500,22.55,1.78,22.55,12.44,2.80
01:16:13,25.3,0.0,3.7,71.1,0.0,6,24245,5348,22.56,1.77,22.56,12.49,2.77
01:16:14,26.2,0.0,2.9,70.9,0.0,4,24247,5322,22.37,1.77,22.37,12.26,2.74
01:16:15,24.4,0.0,3.1,72.5,0.0,1,24420,5346,22.44,1.76,22.44,12.26,2.75
01:16:16,25.5,0.0,3.4,71.1,0.0,1,23945,5356,22.17,1.75,22.17,12.04,2.74
01:16:17,26.6,0.0,3.5,69.8,0.1,2,24323,5441,23.11,1.76,23.11,12.93,2.77
01:16:18,25.5,0.0,3.9,70.4,0.2,3,24330,5422,22.69,1.75,22.69,12.54,2.75
01:16:19,25.4,0.0,4.1,68.6,1.9,8,24459,5418,23.27,1.78,23.27,13.08,2.76
01:16:20,27.0,0.0,3.5,68.7,0.7,3,25094,5539,22.74,1.75,22.74,12.68,2.79
01:16:21,26.4,0.0,3.8,69.1,0.6,2,24882,5586,22.37,1.77,22.37,12.35,2.77
01:16:22,26.3,0.0,3.5,70.2,0.0,4,24105,5312,22.07,1.76,22.07,12.05,2.78
01:16:23,26.0,0.0,3.5,70.5,0.0,2,24198,5343,22.04,1.76,22.04,11.96,2.75
