Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:25:25,34.9,0.0,5.1,59.2,0.8,3,29757,6729,33.83,5.90,33.83,18.96,3.18
01:25:26,31.6,0.0,5.5,62.6,0.4,12,29460,6104,28.25,3.38,28.25,16.08,3.21
01:25:27,34.2,0.0,6.2,59.4,0.3,4,31246,6426,31.10,4.23,31.10,17.93,3.29
01:25:28,33.5,0.0,4.7,61.9,0.0,2,29199,6315,29.33,3.47,29.33,17.00,3.24
01:25:29,26.2,0.0,3.4,70.5,0.0,4,27535,5811,25.33,1.78,25.33,15.03,2.80
01:25:30,24.2,0.0,3.7,72.1,0.0,2,27314,5567,23.52,1.77,23.52,13.25,2.76
01:25:31,23.0,0.0,3.8,66.5,6.7,8,28681,6060,28.47,1.89,28.47,17.58,2.79
01:25:32,23.5,0.0,3.6,72.9,0.0,5,25552,5529,22.61,1.74,22.61,12.41,2.74
01:25:33,25.4,0.0,3.9,70.7,0.0,7,26971,5742,23.50,1.75,23.50,13.21,2.77
01:25:34,25.8,0.0,2.9,70.3,1.0,4,24801,5912,23.36,1.74,23.36,13.15,2.77
01:25:35,25.3,0.0,3.1,70.1,1.5,5,25633,5491,23.72,1.75,23.72,13.53,2.76
01:25:36,24.1,0.0,3.6,70.5,1.8,5,25740,5591,23.92,1.77,23.92,13.68,2.81
01:25:37,26.0,0.0,3.6,69.8,0.6,5,25766,5550,23.42,1.77,23.42,13.22,2.82
01:25:38,27.5,0.0,4.2,68.3,0.0,2,25864,5877,24.42,1.77,24.42,14.25,2.85
01:25:39,24.8,0.0,3.8,71.4,0.0,3,25662,5510,23.18,1.76,23.18,13.01,2.80
01:25:40,23.3,0.0,3.8,72.6,0.3,2,24657,5427,22.74,1.75,22.74,12.55,2.77
01:25:41,23.6,0.0,3.2,73.2,0.0,5,24718,5415,22.39,1.74,22.39,12.19,2.76
01:25:42,24.2,0.0,4.1,71.6,0.0,5,24401,5463,23.11,1.76,23.11,12.86,2.77
01:25:43,24.6,0.0,4.0,71.4,0.0,5,24515,5364,22.87,1.76,22.87,12.63,2.77
01:25:44,25.3,0.0,3.3,71.5,0.0,4,24014,5397,22.52,1.74,22.52,12.37,2.77
01:25:45,24.0,0.0,3.4,70.5,2.1,5,24181,5420,23.55,1.75,23.55,13.41,2.76
01:25:46,24.1,0.0,3.3,71.3,1.3,5,24282,5512,22.29,1.73,22.29,12.30,2.75
01:25:47,26.3,0.0,3.5,69.7,0.4,5,24780,5493,22.83,1.76,22.83,12.74,2.81
