Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:22:05,31.7,0.0,5.4,62.2,0.6,4,29959,6407,33.39,5.46,33.39,18.87,3.23
01:22:06,28.0,0.0,5.0,65.9,1.0,2,29696,6222,28.45,3.57,28.45,15.98,3.28
01:22:07,30.1,0.0,4.3,65.3,0.4,3,31114,6277,29.75,3.42,29.75,17.37,3.26
01:22:08,23.1,0.0,3.6,73.1,0.3,3,25407,5496,23.31,1.75,23.31,13.02,2.78
01:22:09,23.5,0.0,3.4,72.9,0.1,5,24718,5365,22.99,1.75,22.99,12.79,2.78
01:22:10,23.7,0.0,3.5,72.7,0.1,3,24793,5653,23.09,1.77,23.09,12.81,2.79
01:22:11,22.0,0.0,3.9,74.2,0.0,1,24856,5393,22.37,1.74,22.37,12.20,2.75
01:22:12,24.2,0.0,3.3,72.5,0.0,3,24475,5328,22.81,1.73,22.81,12.62,2.75
01:22:13,23.6,0.0,3.6,72.8,0.0,1,23971,5216,22.40,1.71,22.40,12.37,2.76
01:22:14,25.5,0.0,3.3,70.8,0.4,5,24155,5404,22.65,1.71,22.65,12.64,2.75
01:22:15,27.8,0.0,3.0,69.1,0.1,2,24081,5449,22.33,1.72,22.33,12.33,2.76
01:22:16,22.7,0.0,4.3,70.9,2.1,4,24565,5523,23.55,1.75,23.55,13.28,2.76
01:22:17,22.3,0.0,3.5,67.6,6.7,5,25964,5855,26.81,1.82,26.81,16.16,2.81
01:22:18,23.3,0.0,4.1,72.2,0.4,3,24063,5567,22.94,1.74,22.94,12.76,2.79
01:22:19,25.0,0.0,3.3,71.6,0.1,3,24677,5441,23.04,1.77,23.04,12.78,2.79
01:22:20,23.1,0.0,3.0,73.9,0.0,9,23614,5255,23.10,1.77,23.10,12.83,2.77
01:22:21,23.2,0.0,3.7,73.2,0.0,1,24041,5394,22.53,1.76,22.53,12.28,2.74
01:22:22,22.8,0.0,2.9,74.3,0.0,1,23763,5380,22.11,1.71,22.11,12.04,2.73
01:22:23,25.1,0.0,3.2,71.6,0.1,1,23941,5349,22.58,1.72,22.58,12.51,2.75
01:22:24,27.0,0.0,3.3,69.7,0.0,3,23553,5361,22.12,1.70,22.12,12.19,2.77
01:22:25,25.7,0.0,4.1,70.1,0.1,5,23964,5441,22.23,1.76,22.23,12.19,2.78
01:22:26,22.9,0.0,3.7,71.0,2.3,4,25108,5542,24.21,1.82,24.21,13.87,2.80
01:22:27,24.2,0.0,3.5,71.3,1.0,2,25049,5474,23.06,1.74,23.06,12.89,2.80
01:22:28,24.6,0.0,3.5,71.8,0.1,5,24591,5446,22.75,1.72,22.75,12.69,2.80
01:22:29,25.7,0.0,5.1,69.2,0.0,3,34018,7383,27.49,1.83,27.49,16.89,2.82
01:22:30,23.9,0.0,3.2,72.9,0.0,3,24212,5515,22.66,1.75,22.66,12.52,2.76
01:22:31,22.3,0.0,3.4,73.6,0.6,2,24602,5487,22.91,1.76,22.91,12.69,2.74
01:22:32,25.4,0.0,4.8,69.9,0.0,1,28706,6890,26.03,1.78,26.03,15.64,2.80
01:22:33,26.2,0.0,3.3,70.5,0.0,2,25288,5686,22.74,1.73,22.74,12.67,2.78
01:22:34,27.3,0.0,2.8,69.9,0.0,2,24828,6297,23.66,1.74,23.66,13.56,2.80
01:22:35,26.4,0.0,4.0,69.6,0.0,5,25180,5711,23.71,1.74,23.71,13.58,2.80
01:22:36,22.7,0.0,3.9,69.8,3.5,3,25216,5671,24.53,1.78,24.53,14.19,2.80
01:22:37,22.8,0.0,3.6,72.1,1.4,6,25844,5648,23.57,1.75,23.57,13.36,2.81
01:22:38,23.0,0.0,3.5,72.6,0.9,3,26239,5778,23.88,1.79,23.88,13.54,2.81
01:22:39,23.9,0.0,4.0,71.7,0.4,9,26179,5768,24.08,1.79,24.08,13.79,2.83
01:22:40,25.5,0.0,3.8,70.4,0.3,2,27700,5676,24.65,1.81,24.65,14.30,2.82
