Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:32:06,31.7,0.0,5.0,63.0,0.3,4,28295,6359,29.31,3.93,29.31,16.57,3.20
01:32:07,33.3,0.0,5.2,61.3,0.1,2,28516,6151,28.82,4.01,28.82,15.96,3.26
01:32:08,33.1,0.0,5.4,61.1,0.4,2,30479,6293,29.87,3.57,29.87,17.42,3.27
01:32:09,30.8,0.0,5.1,63.6,0.5,1,28588,6120,31.32,5.61,31.32,16.74,3.17
01:32:10,24.1,0.0,3.6,71.9,0.4,3,25660,5532,23.63,2.02,23.63,13.10,2.74
01:32:11,23.7,0.0,3.4,72.9,0.0,2,25303,5693,22.71,1.73,22.71,12.55,2.72
01:32:12,24.8,0.0,3.5,71.8,0.0,2,24924,5398,22.05,1.71,22.05,12.01,2.73
01:32:13,26.6,0.0,2.2,71.2,0.0,1,24751,5412,22.41,1.71,22.41,12.37,2.74
01:32:14,27.6,0.0,3.5,68.6,0.2,1,24905,5515,22.52,1.80,22.52,12.37,2.75
01:32:15,24.1,0.0,2.9,70.7,2.3,1,24865,5502,23.28,1.78,23.28,13.07,2.74
01:32:16,26.3,0.0,2.8,70.4,0.5,6,25310,5498,22.53,1.72,22.53,12.46,2.77
01:32:17,26.5,0.0,3.2,70.2,0.1,4,24731,5459,22.72,1.73,22.72,12.66,2.77
01:32:18,24.2,0.0,4.4,65.6,5.8,2,25974,5796,26.26,1.81,26.26,15.81,2.78
01:32:19,24.0,0.0,3.5,72.5,0.0,2,24878,5476,22.37,1.74,22.37,12.29,2.74
01:32:20,24.4,0.0,3.3,72.3,0.0,3,25121,5422,22.10,1.73,22.10,12.00,2.69
01:32:21,24.8,0.0,3.5,71.7,0.0,2,25096,5483,22.56,1.72,22.56,12.49,2.72
01:32:22,26.4,0.0,3.1,70.5,0.0,2,25360,5513,22.42,1.72,22.42,12.41,2.73
01:32:23,27.3,0.0,2.9,69.8,0.0,1,24100,5659,21.48,1.69,21.48,11.62,2.71
01:32:24,24.9,0.0,4.2,69.9,1.0,4,24213,5326,21.99,1.71,21.99,12.07,2.69
01:32:25,24.4,0.0,3.2,70.5,1.9,4,24079,5371,22.82,1.74,22.82,12.68,2.75
01:32:26,23.5,0.0,3.8,71.6,1.1,4,24375,5480,22.44,1.71,22.44,12.41,2.75
01:32:27,24.6,0.0,3.5,71.9,0.1,4,23858,5421,21.59,1.71,21.59,11.65,2.74
01:32:28,24.3,0.0,4.0,71.7,0.0,2,24785,5378,22.15,1.74,22.15,12.06,2.75
01:32:29,24.8,0.0,3.3,71.9,0.0,2,24932,5352,22.73,1.76,22.73,12.56,2.74
01:32:30,30.5,0.0,4.5,65.0,0.0,4,35849,8343,27.80,1.83,27.80,17.14,2.79
01:32:31,26.7,0.0,3.4,68.9,1.0,2,25739,5700,25.35,1.79,25.35,14.94,2.76
01:32:32,26.8,0.0,3.1,69.8,0.3,4,25531,5593,22.71,1.75,22.71,12.56,2.75
01:32:33,27.4,0.0,3.6,69.0,0.0,1,25214,5569,22.66,1.73,22.66,12.59,2.75
01:32:34,26.6,0.0,3.5,69.1,0.9,1,24867,5430,23.17,1.75,23.17,12.99,2.76
01:32:35,26.8,0.0,3.1,68.6,1.5,5,24940,5887,24.50,1.77,24.50,14.19,2.80
01:32:36,24.8,0.0,3.8,70.1,1.2,4,24910,5527,22.84,1.74,22.84,12.73,2.77
01:32:37,25.2,0.0,4.3,70.3,0.1,6,24461,5496,22.52,1.75,22.52,12.37,2.78
01:32:38,25.1,0.0,3.6,71.3,0.0,3,25077,5505,23.24,1.80,23.24,12.98,2.76
01:32:39,26.2,0.0,2.6,70.6,0.6,3,25225,5505,23.39,1.76,23.39,13.22,2.74
01:32:40,24.7,0.0,3.7,71.5,0.0,5,24874,5503,22.23,1.75,22.23,12.11,2.73
01:32:41,25.5,0.0,2.8,71.2,0.5,4,25094,5502,22.83,1.75,22.83,12.64,2.74
01:32:42,26.1,0.0,4.0,69.9,0.0,3,24515,5508,22.46,1.76,22.46,12.33,2.74
01:32:43,27.5,0.0,4.7,67.9,0.0,4,25253,5817,22.81,1.74,22.81,12.74,2.75
01:32:44,25.9,0.0,3.4,69.5,1.2,7,24977,5399,23.31,1.76,23.31,13.10,2.74
01:32:45,24.7,0.0,3.3,69.7,2.4,6,25602,5661,24.87,1.80,24.87,14.50,2.79
01:32:46,24.4,0.0,4.6,70.0,1.0,6,26987,5497,23.37,1.77,23.37,13.12,2.77
01:32:47,25.9,0.0,4.4,69.4,0.2,7,25323,5526,22.86,1.76,22.86,12.75,2.78
01:32:48,26.4,0.0,4.5,69.1,0.0,5,26063,5621,23.00,1.78,23.00,12.86,2.79
01:32:49,26.2,0.0,3.5,70.2,0.0,5,25091,5391,22.58,1.77,22.58,12.45,2.74
01:32:50,26.0,0.0,4.4,67.6,2.0,4,25418,5587,23.60,2.00,23.60,13.18,2.76
01:32:51,25.6,0.0,3.9,69.8,0.8,4,25599,5652,22.74,1.76,22.74,12.65,2.79
01:32:52,27.4,0.0,4.8,67.6,0.2,1,25301,5519,22.49,1.76,22.49,12.46,2.78
