Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:38:46,30.7,0.0,6.1,63.0,0.1,7,29353,6661,29.19,3.90,29.19,16.57,3.27
01:38:47,31.9,0.0,4.4,63.7,0.0,4,29313,6080,28.03,3.76,28.03,15.51,3.26
01:38:48,29.4,0.0,4.4,65.7,0.5,3,29761,6104,27.89,3.72,27.89,15.38,3.15
01:38:49,27.2,0.0,3.6,68.2,0.9,5,28044,6050,29.54,5.26,29.54,15.41,3.17
01:38:50,25.9,0.0,5.3,68.5,0.3,3,27662,6004,26.89,3.95,26.89,14.22,3.22
01:38:51,26.8,0.0,3.6,69.6,0.0,7,27725,6018,26.93,3.54,26.93,14.64,3.19
01:38:52,28.9,0.0,5.1,60.8,5.3,5,29325,6421,31.60,3.65,31.60,18.89,3.22
01:38:53,28.3,0.0,5.1,66.6,0.0,3,26641,5774,25.71,2.97,25.71,14.13,3.07
01:38:54,23.2,0.0,3.5,73.4,0.0,3,24874,5397,22.83,1.76,22.83,12.65,2.75
01:38:55,23.6,0.0,3.3,72.7,0.4,2,25044,5393,22.74,1.75,22.74,12.56,2.73
01:38:56,24.9,0.0,2.5,72.5,0.0,5,25388,5471,22.28,1.73,22.28,12.17,2.74
01:38:57,24.4,0.0,4.1,71.6,0.0,6,25049,5459,22.25,1.72,22.25,12.18,2.76
01:38:58,23.9,0.0,3.7,72.4,0.0,5,24871,5616,22.57,1.74,22.57,12.45,2.75
01:38:59,24.0,0.0,3.3,72.3,0.4,4,24159,5333,22.71,1.76,22.71,12.55,2.75
01:39:00,23.7,0.0,3.6,71.5,1.2,4,25236,5508,23.17,1.77,23.17,12.99,2.79
01:39:01,23.7,0.0,4.0,72.0,0.3,7,25335,5544,22.67,1.76,22.67,12.58,2.78
01:39:02,24.5,0.0,3.3,72.2,0.0,4,25423,5534,22.93,1.75,22.93,12.85,2.80
01:39:03,24.8,0.0,3.5,71.6,0.0,2,25323,5511,22.57,1.76,22.57,12.45,2.76
01:39:04,23.6,0.0,2.8,73.5,0.0,4,24965,5388,22.63,1.74,22.63,12.49,2.74
