Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:16:57,16.8,0.0,3.6,79.0,0.6,1,22655,5204,15.60,1.55,15.60,6.63,2.19
01:16:58,15.6,0.0,3.0,81.4,0.0,1,21386,5072,14.33,1.46,14.33,5.68,2.15
01:16:59,15.9,0.0,3.4,80.3,0.4,1,21866,5071,14.40,1.42,14.40,5.81,2.14
01:17:00,14.5,0.0,3.3,81.8,0.4,1,21860,5064,14.74,1.35,14.74,6.21,2.07
01:17:01,15.2,0.0,3.2,81.5,0.0,1,21609,5055,14.57,1.38,14.57,6.01,2.06
01:17:02,14.7,0.0,2.9,82.4,0.0,1,21649,5006,14.30,1.37,14.30,5.77,2.07
01:17:03,17.0,0.0,2.6,80.4,0.0,1,21669,5069,14.47,1.38,14.47,5.89,2.10
01:17:04,16.2,0.0,3.2,80.6,0.0,1,21754,5031,14.89,1.42,14.89,6.23,2.14
01:17:05,14.9,0.0,3.5,78.7,3.0,1,21690,4991,15.20,1.47,15.20,6.40,2.10
01:17:06,13.5,0.0,2.4,81.9,2.2,1,21749,4994,15.18,1.42,15.18,6.42,2.09
01:17:07,15.9,0.0,3.2,80.9,0.0,1,21589,5186,14.62,1.45,14.62,5.94,2.13
01:17:08,14.8,0.0,3.5,81.8,0.0,1,21659,4964,14.22,1.43,14.22,5.65,2.09
01:17:09,14.0,0.0,3.2,82.8,0.0,1,21517,4980,14.08,1.42,14.08,5.50,2.10
01:17:10,13.1,0.0,3.3,83.4,0.1,1,21456,5004,14.11,1.32,14.11,5.69,2.07
01:17:11,14.5,0.0,2.5,83.0,0.0,1,21266,5060,14.26,1.42,14.26,5.68,2.10
01:17:12,13.3,0.0,3.2,83.2,0.3,1,21730,5047,14.32,1.42,14.32,5.75,2.12
01:17:13,15.3,0.0,2.8,81.9,0.0,1,21543,4954,14.30,1.40,14.30,5.72,2.11
01:17:14,15.3,0.0,3.0,81.7,0.0,1,21710,5009,13.99,1.36,13.99,5.57,2.07
01:17:15,15.9,0.0,2.8,81.3,0.0,1,21698,5208,14.09,1.43,14.09,5.57,2.14
01:17:16,14.3,0.0,3.5,82.2,0.0,1,21790,4993,14.04,1.39,14.04,5.51,2.16
01:17:17,15.2,0.0,3.6,81.2,0.0,2,21821,5069,14.33,1.44,14.33,5.74,2.15
01:17:18,14.6,0.0,2.9,82.5,0.0,1,21585,5096,14.62,1.44,14.62,5.91,2.13
01:17:19,15.0,0.0,2.4,82.6,0.0,1,21210,5130,14.40,1.40,14.40,5.83,2.13
01:17:20,13.6,0.0,4.0,82.3,0.0,2,21594,5014,14.11,1.41,14.11,5.57,2.11
01:17:21,14.0,0.0,3.1,83.0,0.0,2,21706,5051,14.63,1.46,14.63,5.99,2.11
01:17:22,12.3,0.0,2.9,78.6,6.2,1,23223,5404,18.01,1.62,18.01,8.57,2.17
01:17:23,13.6,0.0,3.1,83.3,0.0,1,21225,5152,14.43,1.41,14.43,5.86,2.11
01:17:24,13.0,0.0,2.7,84.3,0.0,1,21024,4846,14.02,1.36,14.02,5.62,2.08
01:17:25,14.4,0.0,2.8,82.6,0.1,2,21511,5003,14.07,1.37,14.07,5.55,2.10
01:17:26,12.9,0.0,2.8,84.2,0.0,1,21406,4964,13.94,1.31,13.94,5.57,2.06
01:17:27,13.2,0.0,3.3,83.5,0.0,1,21346,5283,14.20,1.47,14.20,5.55,2.11
01:17:28,13.1,0.0,2.9,84.0,0.0,1,21109,4986,14.23,1.43,14.23,5.57,2.11
01:17:29,14.9,0.0,2.9,82.2,0.0,1,21591,5126,14.43,1.45,14.43,5.72,2.17
01:17:30,15.3,0.0,3.3,81.5,0.0,1,21641,5039,14.54,1.50,14.54,5.77,2.18
01:17:31,14.4,0.0,2.5,82.8,0.3,2,22036,5094,14.65,1.47,14.65,5.92,2.18
01:17:32,15.3,0.0,2.8,81.9,0.0,1,21778,5018,14.62,1.48,14.62,5.86,2.17
01:17:33,14.2,0.0,2.9,82.8,0.0,1,21600,5070,14.28,1.48,14.28,5.58,2.15
01:17:34,16.4,0.0,3.3,80.4,0.0,4,25997,6036,15.06,1.52,15.06,6.15,2.17
01:17:35,17.3,0.0,5.2,76.4,1.0,2,28693,6620,19.67,1.61,19.67,10.19,2.24
01:17:36,14.1,0.0,3.3,79.7,3.0,1,22264,5296,16.54,1.57,16.54,7.33,2.19
01:17:37,14.4,0.0,3.7,81.9,0.0,2,22658,5288,15.19,1.50,15.19,6.26,2.22
01:17:38,15.1,0.0,3.8,81.2,0.0,3,22039,5205,14.59,1.48,14.59,5.81,2.19
01:17:39,15.9,0.0,3.8,80.1,0.1,1,27264,6522,17.15,1.54,17.15,8.05,2.20
01:17:40,14.5,0.0,4.2,81.4,0.0,1,22125,5208,14.44,1.49,14.44,5.69,2.18
01:17:41,15.4,0.0,3.4,78.5,2.8,1,22273,5251,15.67,1.51,15.67,6.81,2.18
01:17:42,14.2,0.0,3.5,82.3,0.0,2,20906,4923,13.28,1.25,13.28,5.13,2.06
01:17:43,15.3,0.0,3.2,81.5,0.0,1,23287,5356,14.81,1.48,14.81,6.02,2.18
