Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:22:43,9.5,0.0,3.2,86.9,0.4,1,16823,4709,12.40,2.17,12.40,3.35,2.24
01:22:44,7.6,0.0,2.6,89.8,0.0,2,14276,4146,10.11,1.19,10.11,2.58,1.91
01:22:45,8.3,0.0,3.0,88.4,0.4,2,14075,4010,10.45,1.22,10.45,2.76,1.86
01:22:46,8.2,0.0,2.8,88.7,0.4,2,14385,4166,10.28,1.24,10.28,2.58,1.89
01:22:47,8.0,0.0,2.0,90.0,0.0,2,14144,4008,10.16,1.21,10.16,2.60,1.91
01:22:48,7.9,0.0,2.0,90.1,0.0,3,14311,3931,10.75,1.26,10.75,2.96,1.88
01:22:49,7.3,0.0,1.8,90.9,0.0,1,13982,4114,10.32,1.24,10.32,2.66,1.90
01:22:50,8.3,0.0,2.5,89.2,0.0,5,14294,4035,10.32,1.23,10.32,2.67,1.92
01:22:51,6.4,0.0,1.3,92.0,0.3,1,12999,3796,9.73,1.10,9.73,2.47,1.79
01:22:52,7.1,0.0,2.2,88.5,2.2,2,14248,4101,10.94,1.29,10.94,3.11,1.89
01:22:53,9.1,0.0,1.6,89.3,0.0,2,14453,4186,10.70,1.26,10.70,2.91,1.93
01:22:54,8.0,0.0,2.3,89.7,0.0,2,14066,4036,10.38,1.24,10.38,2.68,1.90
01:22:55,7.4,0.0,2.0,90.6,0.0,2,14181,4018,10.13,1.22,10.13,2.56,1.89
01:22:56,8.1,0.0,1.6,90.2,0.0,2,14113,4040,10.15,1.21,10.15,2.52,1.89
01:22:57,6.7,0.0,1.9,90.1,1.3,2,13786,4175,10.31,1.22,10.31,2.65,1.85
01:22:58,7.7,0.0,1.5,90.4,0.4,2,13992,3993,10.19,1.21,10.19,2.62,1.82
01:22:59,7.7,0.0,1.4,90.9,0.0,2,14255,3975,10.18,1.22,10.18,2.56,1.94
01:23:00,7.8,0.0,2.4,89.8,0.0,2,14243,4045,10.05,1.22,10.05,2.46,1.91
01:23:01,7.7,0.0,1.9,90.4,0.0,3,14111,4007,10.25,1.23,10.25,2.56,1.87
01:23:02,6.3,0.0,1.7,90.0,2.1,2,14123,4975,10.68,1.27,10.68,2.86,1.91
01:23:03,8.4,0.0,2.5,89.1,0.0,1,14263,4103,10.07,1.24,10.07,2.45,1.89
01:23:04,8.2,0.0,1.9,89.9,0.0,3,13806,3953,9.82,1.20,9.82,2.39,1.83
01:23:05,7.9,0.0,1.5,90.3,0.3,1,13955,3974,10.50,1.25,10.50,2.83,1.84
01:23:06,8.2,0.0,2.6,88.2,1.0,2,13943,4069,10.36,1.25,10.36,2.69,1.89
01:23:07,6.3,0.0,2.5,84.2,6.9,1,15500,4360,12.81,1.38,12.81,4.47,1.89
01:23:08,8.3,0.0,2.4,89.3,0.0,2,13736,3958,9.83,1.21,9.83,2.37,1.85
01:23:09,7.7,0.0,2.8,89.5,0.0,1,14152,4021,9.86,1.20,9.86,2.36,1.85
01:23:10,7.7,0.0,2.4,89.9,0.0,1,14274,4013,10.12,1.22,10.12,2.49,1.90
01:23:11,8.6,0.0,2.3,89.2,0.0,1,14016,4027,10.28,1.24,10.28,2.57,1.94
01:23:12,8.0,0.0,2.5,89.4,0.0,1,13948,4021,9.89,1.21,9.89,2.35,1.88
01:23:13,7.9,0.0,2.0,90.1,0.0,1,14332,4098,9.88,1.24,9.88,2.29,1.88
01:23:14,7.4,0.0,1.9,90.7,0.0,1,13771,3920,9.88,1.22,9.88,2.31,1.83
01:23:15,8.4,0.0,2.0,89.3,0.3,1,14069,4056,9.94,1.23,9.94,2.34,1.84
01:23:16,8.1,0.0,2.3,89.7,0.0,1,14313,4078,9.89,1.23,9.89,2.32,1.87
01:23:17,8.5,0.0,2.6,88.9,0.0,1,14078,4016,10.02,1.24,10.02,2.36,1.87
01:23:18,7.7,0.0,1.8,90.5,0.0,4,14171,3983,10.13,1.22,10.13,2.48,1.92
01:23:19,7.8,0.0,2.5,89.7,0.0,1,14058,3939,9.77,1.20,9.77,2.23,1.88
01:23:20,7.1,0.0,2.0,90.8,0.0,1,14424,4095,9.81,1.20,9.81,2.26,1.89
01:23:21,11.5,0.0,3.8,84.8,0.0,2,25143,6496,14.51,1.39,14.51,5.91,1.91
01:23:22,8.7,0.0,2.9,88.0,0.4,1,17663,5422,12.59,1.23,12.59,4.50,1.88
01:23:23,8.7,0.0,2.1,89.2,0.0,1,15416,4401,10.37,1.23,10.37,2.70,1.93
01:23:24,7.5,0.0,2.3,90.2,0.0,1,15017,4295,10.05,1.22,10.05,2.47,1.93
01:23:25,8.8,0.0,2.3,89.0,0.0,1,15370,4359,10.19,1.23,10.19,2.55,1.95
