Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,uncore,pkg-0,core,dram
01:26:58,16.5,0.0,3.0,80.3,0.3,6,22337,5094,14.78,1.52,14.78,5.95,2.14
01:26:59,16.7,0.0,2.6,80.7,0.0,4,22449,5067,14.17,1.47,14.17,5.52,2.12
01:27:00,16.4,0.0,3.1,80.1,0.4,10,21590,5140,14.18,1.50,14.18,5.49,2.13
01:27:01,15.2,0.0,3.1,81.2,0.5,5,21839,5000,14.52,1.49,14.52,5.80,2.12
01:27:02,16.2,0.0,2.6,81.2,0.0,4,22398,5059,14.27,1.47,14.27,5.61,2.11
01:27:03,15.4,0.0,2.8,81.8,0.0,5,21887,5048,13.92,1.46,13.92,5.33,2.10
01:27:04,14.8,0.0,3.0,82.2,0.0,4,21740,5007,14.19,1.47,14.19,5.55,2.09
01:27:05,16.0,0.0,3.3,80.7,0.0,5,22066,5098,14.11,1.48,14.11,5.41,2.12
01:27:06,16.2,0.0,3.5,80.3,0.0,4,22163,5037,14.21,1.48,14.21,5.46,2.13
01:27:07,15.4,0.0,3.3,80.7,0.6,7,21901,5016,14.41,1.47,14.41,5.70,2.09
01:27:08,14.4,0.0,3.2,82.5,0.0,4,21881,5030,14.44,1.39,14.44,5.81,2.09
01:27:09,15.7,0.0,3.7,80.5,0.0,7,22117,4993,14.10,1.48,14.10,5.40,2.11
01:27:10,16.3,0.0,3.2,80.4,0.0,4,22090,5108,14.11,1.47,14.11,5.48,2.11
01:27:11,15.5,0.0,3.3,81.2,0.0,5,21910,5027,13.91,1.46,13.91,5.31,2.10
01:27:12,16.6,0.0,3.1,80.2,0.0,4,21782,5089,13.89,1.45,13.89,5.34,2.10
01:27:13,14.2,0.0,2.7,78.2,4.9,4,23375,5424,16.45,1.56,16.45,7.37,2.13
01:27:14,17.8,0.0,4.2,74.0,4.0,6,25434,5659,19.22,2.59,19.22,8.77,2.51
01:27:15,18.9,0.0,4.7,76.4,0.0,5,25383,5815,18.11,3.05,18.11,7.31,2.65
01:27:16,18.0,0.0,4.1,77.9,0.0,4,23967,5528,16.24,2.25,16.24,6.54,2.41
01:27:17,15.4,0.0,3.6,81.0,0.0,4,21666,5004,14.27,1.50,14.27,5.52,2.14
01:27:18,17.9,0.0,3.3,78.8,0.0,9,22640,5230,15.49,1.57,15.49,6.54,2.20
01:27:19,16.7,0.0,3.2,80.0,0.0,6,22102,5212,14.34,1.49,14.34,5.64,2.12
01:27:20,15.7,0.0,3.2,81.1,0.0,4,21392,5154,13.97,1.47,13.97,5.33,2.13
01:27:21,16.3,0.0,3.1,80.2,0.4,6,21566,5033,14.24,1.48,14.24,5.56,2.11
